age,win,shotsPercentage,even_strength_goals,assists,plus_minus,league,games_played,shorthanded_goals,year,game_winning_goals,shots,goals,average_ice_time,power_play_goals,pim,total_ice_time,team,points
21,,0.0,0,0,-1,NHL,2,0,1975-76,0,1,0,,0,4,,VAN,0
24,,0.0,0,0,-3,NHL,3,0,1978-79,0,6,0,,0,0,,VAN,0
25,,0.0,0,2,-1,NHL,4,0,1979-80,0,3,0,,0,8,,VAN,2
26,,0.0,0,0,-2,NHL,3,0,1980-81,0,3,0,,0,8,,VAN,0
27,,0.0,0,4,4,NHL,17,0,1981-82,0,17,0,,0,50,,VAN,4
28,,14.3,1,1,1,NHL,4,0,1982-83,0,7,1,,0,8,,VAN,2
29,,0.0,0,1,1,NHL,4,0,1983-84,0,8,0,,0,15,,VAN,1
30,,0.0,0,0,-4,NHL,9,0,1984-85,0,4,0,,0,24,,MNS,0
32,,0.0,0,2,3,NHL,11,0,1986-87,0,9,0,,0,18,,DET,2
33,,0.0,0,0,-1,NHL,10,0,1987-88,0,6,0,,0,40,,DET,0
34,,0.0,0,1,-2,NHL,7,0,1988-89,0,7,0,,0,6,,VAN,1
35,,0.0,0,3,-4,NHL,11,0,1989-90,0,8,0,,0,38,,STL,3
36,,0.0,0,0,-1,NHL,8,0,1990-91,0,3,0,,0,12,,STL,0
