pim,team,assists,plus_minus,points,league,games_played,year,age,goals
57,Acadie-Bathurst Titan,12,-9,23,QMJHL,59,2003-04,16,11
53,Acadie-Bathurst Titan,29,-27,33,QMJHL,69,2004-05,17,4
122,Acadie-Bathurst Titan,51,20,69,QMJHL,67,2005-06,18,18
79,2 Teams,54,11,70,QMJHL,63,2006-07,19,16
52,Acadie-Bathurst Titan,39,17,51,QMJHL,38,2006-07,19,12
27,Rouyn-Noranda Huskies,15,-6,19,QMJHL,25,2006-07,19,4
43,Hamilton Bulldogs,17,-6,24,AHL,64,2007-08,20,7
43,Hamilton Bulldogs,22,10,29,AHL,59,2008-09,21,7
26,Hamilton Bulldogs,10,4,15,AHL,31,2009-10,22,5
44,Hamilton Bulldogs,18,19,29,AHL,68,2010-11,23,11
41,Syracuse Crunch,31,7,37,AHL,72,2011-12,24,6
39,Dynamo Riga,2,0,5,KHL,35,2012-13,25,3
2,HC Geneve-Servette,1,0,1,Swiss,12,2012-13,25,0
