pim,team,assists,plus_minus,points,league,games_played,year,age,goals
0,Atlantic City Sea Gulls,5,0,23,EAHL,18,1932-33,19,18
16,Atlantic City Sea Gulls,6,0,26,EAHL,19,1933-34,20,20
2,Atlantic City Sea Gulls,3,0,7,EAHL,18,1934-35,21,4
24,Atlantic City Sea Gulls,3,0,28,EAHL,40,1935-36,22,25
12,Atlantic City Sea Gulls,11,0,54,EAHL,48,1936-37,23,43
13,Atlantic City Sea Gulls,32,0,71,EAHL,57,1937-38,24,39
2,Atlantic City Sea Gulls,23,0,75,EAHL,52,1938-39,25,52
14,Philadelphia Ramblers,22,0,43,IAHL,54,1939-40,26,21
18,Philadelphia Ramblers,22,0,46,AHL,53,1940-41,27,24
10,Cleveland Barons,15,0,38,AHL,57,1941-42,28,23
0,3 Teams,29,0,47,AHL,57,1942-43,29,18
0,Cleveland Barons,16,0,22,AHL,37,1942-43,29,6
0,Pittsburgh Hornets,0,0,0,AHL,1,1942-43,29,0
0,Washington Lions,13,0,25,AHL,19,1942-43,29,12
2,Kingston Army,15,0,27,OHA-Sr.,14,1943-44,30,12
29,Shawinigan Cataracts,11,0,24,QSHL,37,1946-47,33,13
8,NY Rovers/Atlantic City,24,0,61,EAHL,34,1947-48,34,37
0,New York Rovers,5,0,12,QSHL,21,1947-48,34,7
12,Atlantic City Sea Gulls,29,0,56,EAHL,47,1949-50,36,27
