pim,team,assists,plus_minus,points,league,games_played,year,age,goals
4,Hamilton Tigers,7,0,19,OHA-Sr.,9,1935-36,21,12
2,Hamilton Tigers,4,0,9,Al-Cup,4,1935-36,21,5
