year,age,goals,pim,assists,plus_minus,league,games_played,team,points
2001-02,17,2,2,0,0,Fin-U18,8,HIFK Helsinki U18,2
2002-03,18,3,29,1,0,Fin-Jr.,7,HIFK Helsinki Jr.,4
2003-04,19,6,2,7,0,Fin-Jr.,10,HIFK Helsinki Jr.,13
2003-04,19,0,0,0,0,Finland,1,HIFK Helsinki,0
2004-05,20,0,0,1,0,Fin-Jr.,2,HIFK Helsinki Jr.,1
2004-05,20,0,2,1,0,Finland,4,HIFK Helsinki,1
2005-06,21,1,20,2,0,Finland,10,HIFK Helsinki,3
2006-07,22,0,2,0,0,Finland,5,HIFK Helsinki,0
2007-08,23,1,2,1,0,Finland,7,HIFK Helsinki,2
2008-09,24,0,2,0,0,Finland,2,HIFK Helsinki,0
2009-10,25,1,2,0,0,Finland,6,HIFK Helsinki,1
2010-11,26,7,8,5,0,Finland,13,HIFK Helsinki,12
