assists,team,goals,year,games_played,points,pim,age,plus_minus,league
21,St. Catharines Teepees,17,1954-55,49,38,20,17,0,OHA-Jr.
31,St. Catharines Teepees,22,1955-56,48,53,18,18,0,OHA-Jr.
42,St. Catharines Teepees,28,1956-57,52,70,22,19,0,OHA-Jr.
58,St. Catharines Teepees,35,1957-58,49,93,28,20,0,OHA-Jr.
37,Trois-Rivieres Lions,19,1958-59,58,56,8,21,0,QHL
38,Cleveland Barons,20,1959-60,66,58,4,22,0,AHL
33,Kitchener-Waterloo Beavers,32,1960-61,70,65,18,23,0,EPHL
27,Kitchener-Waterloo Beavers,23,1961-62,44,50,16,24,0,EPHL
10,Quebec Aces,6,1961-62,22,16,2,24,0,AHL
8,Quebec Aces,6,1962-63,30,14,2,25,0,AHL
44,Quebec Aces,20,1963-64,71,64,22,26,0,AHL
51,Quebec Aces,28,1964-65,71,79,16,27,0,AHL
50,Quebec Aces,24,1965-66,61,74,10,28,0,AHL
0,Quebec Aces,1,1966-67,7,1,0,29,0,AHL
7,California Golden Seals,11,1966-67,31,18,4,29,0,WHL
49,Denver Spurs,20,1968-69,62,69,4,31,0,WHL
18,Denver Spurs,9,1969-70,27,27,2,32,0,WHL
0,Buffalo Bisons,0,1969-70,1,0,0,32,0,AHL
11,Denver Spurs,11,1970-71,30,22,0,33,0,WHL
22,Springfield Kings,13,1970-71,44,35,4,33,0,AHL
69,Springfield Kings,16,1971-72,74,85,32,34,0,AHL
5,Macon Whoopees,0,1973-74,2,5,0,36,0,SHL
12,Jacksonville Barons,11,1973-74,29,23,2,36,0,AHL
