shotsPercentage,year,pim,even_strength_assists,total_ice_time,shorthanded_assists,shots,power_play_assists,even_strength_goals,plus_minus,assists,team,goals,age,game_winning_goals,league,shorthanded_goals,average_ice_time,games_played,points,awards,power_play_goals
11.9,1967-68,6,18,,1,126,2,10,6,21,PHI,15,30,4,NHL,0,,70,36,[],5
0,1972-73,12,0,,0,0,0,10,0,28,HSA,11,35,0,WHA,1,,0,39,[],0
0,1973-74,0,0,,0,0,0,2,0,0,HSA,2,36,1,WHA,0,,19,2,[],0
