assists,team,goals,year,games_played,points,pim,age,plus_minus,league
4,U.S. National Team Development Program,1,1997-98,7,5,12,16,0,NAHL
0,Providence Bruins,0,2001-02,2,0,2,20,-3,AHL
1,Providence Bruins,0,2002-03,4,1,4,21,-2,AHL
14,Providence Bruins,7,2004-05,17,21,27,23,3,AHL
