even_strength_goals,assists,team,goals,pim,age,game_winning_goals,total_ice_time,league,shorthanded_goals,shots,average_ice_time,year,games_played,shotsPercentage,win,power_play_goals,points,plus_minus
0,0,NYR,0,0,22,0,,NHL,0,0,,1968-69,1,0,,0,0,1
0,0,NYR,0,2,23,0,,NHL,0,3,,1969-70,5,0.0,,0,0,-1
0,1,EDO,1,15,27,0,,WHA,0,0,,1973-74,4,0,,0,2,0
0,1,EDO,0,6,29,0,,WHA,0,0,,1975-76,4,0,,0,1,-2
0,4,EDO,0,4,30,0,,WHA,0,0,,1976-77,5,0,,0,4,1
0,5,EDO,4,4,32,0,,WHA,0,0,,1978-79,13,0,,0,9,1
0,0,EDM,0,0,33,0,,NHL,0,2,,1979-80,1,0.0,,0,0,0
