year,age,goals,pim,assists,plus_minus,league,games_played,team,points
2006-07,19,6,14,6,6,SM-liiga,28,Jokerit Helsinki,12
2007-08,20,13,32,29,12,SM-liiga,54,Tappara Tampere,42
2008-09,21,9,34,38,-1,SM-liiga,58,Tappara Tampere,47
2008-09,21,0,2,1,1,AHL,7,Peoria Rivermen,1
2009-10,22,19,58,50,5,SM-liiga,57,Tappara Tampere,69
2010-11,23,16,38,21,16,KHL,53,Yaroslavl Lokomotiv,37
2011-12,24,10,10,16,9,KHL,25,Sibir Novosibirsk,26
2012-13,25,17,46,31,18,KHL,52,Sibir Novosibirsk,48
2013-14,26,12,22,32,14,KHL,48,Sibir Novosibirsk,44
2013-14,26,7,10,16,8,Internationa,24,Finland (all),23
2013-14,26,3,10,9,4,WC,10,Finland,12
2013-14,26,1,0,3,3,Olympics,6,Finland,4
2013-14,26,3,0,4,1,EHT,8,Finland,7
2016-17,29,0,0,0,-2,Internationa,3,Finland (all),0
2016-17,29,0,2,0,-1,WCup,3,Finland,0
