even_strength_goals,assists,team,goals,pim,age,game_winning_goals,total_ice_time,league,shorthanded_goals,shots,average_ice_time,year,games_played,shotsPercentage,win,power_play_goals,points,plus_minus
1,1,WSH,2,0,23,1,,NHL,0,11,76,1999-00,5,18.2,,1,3,-1
1,3,WSH,2,17,24,1,,NHL,0,9,120,2000-01,6,22.2,,1,5,0
0,1,WSH,0,2,26,0,,NHL,0,9,120,2002-03,6,0.0,,0,1,-2
2,1,DAL,2,4,30,1,,NHL,0,9,133,2006-07,7,22.2,,0,3,-1
0,0,LAK,0,4,33,0,7,NHL,0,1,61,2009-10,6,0.0,,0,0,-1
1,0,MTL,1,0,34,0,13,NHL,0,9,71,2010-11,4,11.1,,0,1,-1
0,0,WSH,0,4,35,0,2,NHL,0,1,16,2011-12,2,0.0,,0,0,-1
0,1,MTL,0,0,36,0,14,NHL,0,8,43,2012-13,3,0.0,,0,1,1
