pim,team,assists,plus_minus,points,league,games_played,year,age,goals
66,Delta Ice Hawks,25,0,27,PIJHL,42,2003-04,15,2
0,Kamloops Blazers,0,0,0,WHL,3,2003-04,15,0
58,Kamloops Blazers,6,-4,10,WHL,68,2004-05,16,4
114,Kamloops Blazers,24,1,27,WHL,65,2005-06,17,3
10,Canada,1,6,2,WJ18-A,7,2005-06,17,1
104,Kamloops Blazers,39,9,43,WHL,67,2006-07,18,4
93,2 Teams,32,6,42,WHL,61,2007-08,19,10
51,Kamloops Blazers,15,2,18,WHL,36,2007-08,19,3
42,Regina Pats,17,4,24,WHL,25,2007-08,19,7
97,Regina Pats,31,-4,46,WHL,72,2008-09,20,15
6,Providence Bruins,0,-6,0,AHL,10,2008-09,20,0
6,Bridgeport Sound Tigers,0,-5,2,AHL,8,2009-10,21,2
21,Utah Grizzlies,11,12,13,ECHL,21,2009-10,21,2
56,Rogle BK Angelholm,23,0,34,Sweden-2,52,2010-11,22,11
64,Milwaukee Admirals,30,12,39,AHL,76,2011-12,23,9
35,Milwaukee Admirals,19,4,26,AHL,54,2012-13,24,7
