assists,team,goals,year,games_played,points,pim,age,plus_minus,league
2,Windsor Spitfires,1,2013-14,4,3,10,18,-10,OHL
15,Niagara IceDogs,1,2014-15,11,16,18,19,-1,OHL
20,Niagara IceDogs,6,2015-16,17,26,8,20,3,OHL
