year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1992-93,18,0,19,0,0,QAAA,1,Abitibi Regents,0
1993-94,19,4,13,2,0,QMJHL,7,St-Hyacinthe Laser,6
1994-95,20,2,10,1,0,QMJHL,5,St-Hyacinthe Laser,3
1996-97,22,6,43,7,0,AHL,22,Hamilton Bulldogs,13
1997-98,23,4,58,6,0,AHL,20,Saint John Flames,10
1998-99,24,2,12,5,0,AHL,7,Saint John Flames,7
1999-00,25,3,2,6,0,AHL,9,Kentucky Thoroughblades,9
2000-01,26,4,35,4,0,AHL,9,Quebec Citadelles,8
2001-02,27,1,16,1,0,AHL,3,Quebec Citadelles,2
2002-03,28,0,2,1,-1,AHL,2,Utah Grizzlies,1
2003-04,29,1,4,3,0,Swiss,4,Lausanne HC,4
2004-05,30,1,22,3,0,Swiss,8,Lausanne HC,4
2005-06,31,0,12,0,0,Swiss,5,EHC Basel,0
2006-07,32,3,8,3,0,Swiss,10,SC Bern,6
2007-08,33,4,2,4,0,Russia,9,Dynamo Moscow,8
2008-09,34,5,22,3,0,KHL,11,Dynamo Moscow,8
2009-10,35,0,2,0,0,KHL,3,Atlant Moscow Region,0
