age,win,shotsPercentage,even_strength_goals,assists,plus_minus,league,games_played,shorthanded_goals,year,game_winning_goals,shots,goals,average_ice_time,power_play_goals,pim,total_ice_time,team,points
30,,12.5,1,0,-5,NHL,6,0,1990-91,0,8,1,,0,6,,VAN,1
31,,25.0,2,7,1,NHL,13,0,1991-92,0,12,3,,1,4,,VAN,10
33,,18.5,5,13,-1,NHL,14,0,1993-94,0,27,5,,0,10,,SJS,18
34,,5.3,1,8,-4,NHL,11,0,1994-95,0,19,1,,0,2,,SJS,9
35,,13.0,3,7,5,NHL,19,0,1995-96,2,46,6,,3,6,,DET,13
36,SC,13.8,1,8,8,NHL,0,0,1996-97,1,29,4,,3,8,,DET,12
37,SC,11.1,3,10,5,NHL,0,0,1997-98,0,27,3,,0,12,,DET,13
38,,0.0,0,2,-1,NHL,7,0,1998-99,0,3,0,13:51,0,0,97,DET,2
39,,20.0,0,2,-2,NHL,9,0,1999-00,0,5,1,14:10,1,6,128,DET,3
40,,14.3,0,3,-2,NHL,6,0,2000-01,0,7,1,17:06,1,2,103,DET,4
41,SC,20.8,5,6,5,NHL,18,0,2001-02,1,24,5,13:58,0,4,251,DET,11
42,,0.0,0,1,1,NHL,4,0,2002-03,0,6,0,15:11,0,0,61,DET,1
43,,0,0,0,-1,NHL,1,0,2003-04,0,0,0,11:38,0,0,12,NJD,0
