average_ice_time,total_shots,points,game_winning_goals,shorthanded_goals,blocks,league,age,even_strength_assists,faceoff_wins,pim,plus_minus,shots,faceoff_percentage,even_strength_goals,faceoff_loses,power_play_goals,shorthanded_assists,power_play_assists,takeaways,year,team,goals,hits,assists,giveaways,shotsPercentage,total_ice_time,games_played,awards
,0,1,0,0,0,NHL,20,1,0,50,1,10,0,0,0,0,0,0,0,1997-98,NYI,0,0,1,0,0.0,,25,[]
18:54,0,8,0,1,0,NHL,21,6,0,83,-8,56,0,1,0,0,0,0,0,1998-99,NYI,2,0,6,0,3.6,1115,59,[]
22:52,0,11,1,0,0,NHL,22,8,0,57,-27,47,0,2,0,0,1,0,0,1999-00,NYI,2,0,9,0,4.3,1486,65,[]
22:20,0,9,0,1,0,NHL,23,5,0,157,-27,83,0,1,0,0,2,0,0,2000-01,NYI,2,0,7,0,2.4,1832,82,[]
22:16,0,23,2,1,0,NHL,24,10,0,156,30,105,0,5,0,4,2,1,0,2001-02,OTT,10,0,13,0,9.5,1670,75,"[{'link': '/awards/voting-2002.html#AS', 'name': 'AS-13'}]"
24:57,0,39,2,0,0,NHL,25,14,0,116,29,168,0,6,0,3,2,14,0,2002-03,OTT,9,0,30,0,5.4,1847,74,"[{'link': '/awards/voting-2003.html#AS', 'name': 'AS-8'}, {'link': '/awards/voting-2003.html#norris', 'name': 'Norris-7'}]"
24:38,0,41,3,0,0,NHL,26,15,0,147,33,185,0,9,0,7,3,7,0,2003-04,OTT,16,0,25,0,8.6,1946,79,"[{'link': '/awards/nhl_all_star.html#2004', 'name': None}, {'link': '/awards/voting-2004.html#hart', 'name': 'Hart-25'}, {'link': '/awards/voting-2004.html#norris', 'name': 'Norris-2'}]"
27:11,0,43,3,1,0,NHL,28,13,0,135,17,212,0,5,0,10,2,12,0,2005-06,OTT,16,0,27,0,7.5,1930,71,"[{'link': '/awards/voting-2006.html#AS', 'name': 'AS-4'}, {'link': '/awards/nhl_all_star.html#2006', 'name': None}, {'link': '/awards/voting-2006.html#hart', 'name': 'Hart-19'}, {'link': '/awards/voting-2006.html#norris', 'name': 'Norris-4'}]"
27:58,0,43,3,0,0,NHL,29,14,0,100,-21,204,0,2,0,9,1,17,0,2006-07,BOS,11,0,32,0,5.4,2237,80,"[{'link': '/awards/voting-2007.html#AS', 'name': 'AS-23'}, {'link': '/awards/voting-2007.html#norris', 'name': 'Norris-20'}]"
26:50,389,51,0,1,78,NHL,30,17,0,114,14,207,0,7,0,9,1,16,30,2007-08,BOS,17,222,34,50,8.2,2067,77,"[{'link': '/awards/voting-2008.html#AS', 'name': 'AS-3'}, {'link': '/awards/nhl_all_star.html#2008', 'name': None}, {'link': '/awards/voting-2008.html#hart', 'name': 'Hart-14'}, {'link': '/awards/voting-2008.html#norris', 'name': 'Norris-3'}]"
26:04,427,50,3,0,121,NHL,31,12,1,95,23,216,25.0,8,3,11,2,17,28,2008-09,BOS,19,166,31,54,8.8,2085,80,"[{'link': '/awards/nhl_all_star.html#2009', 'name': None}, {'link': '/awards/voting-2009.html#hart', 'name': 'Hart-8'}, {'link': '/awards/norris.html#2009', 'name': None}]"
25:22,440,44,1,0,102,NHL,32,24,1,87,19,242,50.0,3,1,4,1,12,27,2009-10,BOS,7,149,37,65,2.9,2030,80,"[{'link': '/awards/voting-2010.html#AS', 'name': 'AS-8'}, {'link': '/awards/voting-2010.html#byng', 'name': 'Byng-54'}, {'link': '/awards/voting-2010.html#hart', 'name': 'Hart-15'}, {'link': '/awards/voting-2010.html#norris', 'name': 'Norris-8'}]"
25:26,490,44,2,1,111,NHL,33,22,0,88,0,264,0,5,0,8,1,7,32,2010-11,BOS,14,153,30,62,5.3,2060,81,"[{'link': '/awards/voting-2011.html#AS', 'name': 'AS-3'}, {'link': '/awards/nhl_all_star.html#2011', 'name': None}, {'link': '/awards/voting-2011.html#hart', 'name': 'Hart-13'}, {'link': '/awards/voting-2011.html#norris', 'name': 'Norris-3'}]"
25:00,437,52,0,0,87,NHL,34,29,0,86,33,224,0.0,4,1,8,1,10,28,2011-12,BOS,12,166,40,68,5.4,1975,79,"[{'link': '/awards/voting-2012.html#AS', 'name': 'AS-3'}, {'link': '/awards/nhl_all_star.html#2012', 'name': None}, {'link': '/awards/voting-2012.html#hart', 'name': 'Hart-12'}, {'link': '/awards/voting-2012.html#norris', 'name': 'Norris-3'}]"
24:56,248,19,2,0,64,NHL,35,10,0,70,14,119,0.0,4,1,3,1,1,12,2012-13,BOS,7,101,12,34,5.9,1197,0,"[{'link': '/awards/voting-2013.html#AS', 'name': 'AS-6'}, {'link': '/awards/voting-2013.html#norris', 'name': 'Norris-5'}]"
24:39,341,40,3,0,104,NHL,36,17,0,66,25,168,0,7,0,10,1,5,20,2013-14,BOS,17,163,23,62,10.1,1898,77,"[{'link': '/awards/nhl_all_star.html#2014', 'name': None}, {'link': '/awards/voting-2014.html#norris', 'name': 'Norris-2'}]"
23:21,254,20,0,0,99,NHL,37,8,1,42,0,138,100.0,4,0,4,3,1,14,2014-15,BOS,8,125,12,55,5.8,1471,63,[]
24:06,312,37,3,0,123,NHL,38,17,0,71,12,158,0.0,8,1,1,2,9,23,2015-16,BOS,9,134,28,87,5.7,1928,80,[]
23:20,279,29,0,2,140,NHL,39,17,0,59,18,136,0.0,7,1,1,0,2,35,2016-17,BOS,10,130,19,62,7.4,1750,75,[]
