pim,team,assists,plus_minus,points,league,games_played,year,age,goals
118,Port Hope Clippers,14,0,32,ON-Jr.A,47,2000-01,16,18
141,Aurora Tigers,21,0,47,ON-Jr.A,37,2001-02,17,26
34,Belleville Bulls,7,0,9,OHL,22,2001-02,17,2
133,2 Teams,11,0,28,OHL,57,2002-03,18,17
11,Belleville Bulls,0,0,0,OHL,3,2002-03,18,0
122,Kitchener Rangers,11,0,28,OHL,54,2002-03,18,17
173,Kitchener Rangers,17,0,39,OHL,55,2003-04,19,22
145,Kitchener Rangers,21,0,54,OHL,51,2004-05,20,33
233,Albany River Rats,21,-3,34,AHL,56,2005-06,21,13
150,Lowell Devils,18,1,38,AHL,67,2006-07,22,20
18,EC Red Bull Salzburg,1,-1,3,Austria,5,2012-13,28,2
