average_ice_time,total_shots,points,game_winning_goals,shorthanded_goals,blocks,league,age,even_strength_assists,faceoff_wins,pim,plus_minus,shots,faceoff_percentage,even_strength_goals,faceoff_loses,power_play_goals,shorthanded_assists,power_play_assists,takeaways,year,team,goals,hits,assists,giveaways,shotsPercentage,total_ice_time,games_played,awards
17:02,0,4,1,0,0,NHL,22,1,0,6,-1,18,0,1,0,2,0,0,0,2006-07,NJD,3,0,1,0,16.7,119,7,[]
12:02,243,22,1,0,12,NHL,23,11,6,183,1,151,40.0,9,9,0,0,2,13,2007-08,NJD,9,150,13,14,6.0,975,81,[]
12:03,258,32,3,0,13,NHL,24,13,2,164,-1,158,28.6,13,5,4,0,2,16,2008-09,NJD,17,134,15,8,10.8,988,82,[]
14:27,179,24,2,0,13,NHL,25,10,6,85,3,106,30.0,8,14,3,0,3,11,2009-10,NJD,11,99,13,17,10.4,664,46,[]
13:37,297,18,1,0,19,NHL,26,5,19,116,-20,192,42.2,11,26,1,0,1,24,2010-11,NJD,12,170,6,23,6.3,1117,82,[]
16:22,354,46,7,0,19,NHL,27,8,102,138,-8,228,42.0,22,141,8,0,8,32,2011-12,NJD,30,169,16,16,13.2,1309,80,[]
17:36,269,24,5,0,6,NHL,28,7,6,78,-6,180,24.0,9,19,6,0,2,8,2012-13,NJD,15,84,9,16,8.3,844,0,[]
15:06,179,11,1,0,35,NHL,29,5,8,93,-14,102,38.1,4,13,1,0,1,23,2013-14,TOR,5,159,6,25,4.9,906,60,[]
13:48,169,15,1,0,19,NHL,30,5,25,106,-12,95,34.2,9,48,1,0,0,11,2014-15,TOT,10,133,5,12,10.5,842,61,[]
13:53,160,15,1,0,18,NHL,30,5,20,92,-11,93,31.7,9,43,1,0,0,11,2014-15,TOR,10,124,5,12,10.8,805,58,[]
12:18,9,0,0,0,1,NHL,30,0,5,14,-1,2,50.0,0,5,0,0,0,0,2014-15,CBJ,0,9,0,0,0.0,37,3,[]
9:13,33,4,1,0,6,NHL,31,2,2,23,-8,24,16.7,2,10,0,0,0,5,2015-16,CBJ,2,45,2,2,8.3,212,23,[]
