pim,team,assists,plus_minus,points,league,games_played,year,age,goals
2,Beauport Harfangs,5,0,7,QMJHL,13,1993-94,16,2
4,Beauport Harfangs,6,0,7,QMJHL,18,1994-95,17,1
2,Halifax Mooseheads,1,0,3,QMJHL,6,1995-96,18,2
12,Halifax Mooseheads,16,0,26,QMJHL,18,1996-97,19,10
4,Cincinnati Mighty Ducks,0,0,0,AHL,3,1998-99,21,0
29,Frisk-Asker IF,2,0,7,Norway,3,2004-05,27,5
4,Manitoba Moose,0,-1,0,AHL,4,2006-07,29,0
10,HC Fribourg-Gotteron,6,0,8,Swiss,9,2007-08,30,2
0,HC Fribourg-Gotteron,0,0,1,Swiss,3,2008-09,31,1
2,Kolner Haie,0,0,1,Germany,3,2009-10,32,1
