pim,team,assists,plus_minus,points,league,games_played,year,age,goals
2,Skelleftea AIK,2,0,8,SEL,13,2012-13,19,6
4,Skelleftea AIK,12,0,16,SweHL,14,2013-14,20,4
5,Skellefte\xc3\x83\xc2\xa5 AIK,12,4,16,SHL,14,2013-14,20,4
