year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1983-84,16,9,24,9,0,WHL,31,Prince Albert Raiders,18
1984-85,17,8,43,15,0,WHL,44,Prince Albert Raiders,23
1985-86,18,29,41,39,0,WHL,68,Prince Albert Raiders,68
1986-87,19,31,55,44,0,WHL,70,Prince Albert Raiders,75
1987-88,20,2,31,25,0,AHL,68,Nova Scotia Oilers,27
1988-89,21,34,4,28,0,AHL,65,Cape Breton Oilers,62
1989-90,22,36,46,32,0,AHL,62,Cape Breton Oilers,68
1990-91,23,6,28,4,0,AHL,24,Cape Breton Oilers,10
1990-91,23,7,2,2,0,IHL,13,Kansas City Blades,9
1991-92,24,16,28,17,0,Alpenliga,17,EC Villacher SV,33
1991-92,24,42,0,49,0,Austria,45,EC VSV Villach,91
1992-93,25,39,0,48,0,Austria,54,EC VSV Villach,87
1993-94,26,23,0,27,0,Austria,33,EC VSV Villach,50
1994-95,27,31,80,20,0,Austria,30,EK Zell am See,51
1994-95,27,0,2,2,0,Italy,5,HC Bolzano,2
1995-96,28,8,12,7,0,BH-Cup,6,Durham Wasps,15
1995-96,28,31,63,27,0,Britain,27,Durham Wasps,58
1996-97,29,27,0,27,0,Slovenia,52,HK Olimpija Ljubljana,54
1997-98,30,1,4,0,0,Germany,6,Schwenninger Wild Wings,1
1997-98,30,4,8,6,0,German-2,9,ERC Ingolstadt,10
