bad_start,shutouts,points,goals_allowed_average,goals_saved_aboved_average,shots_againist,league,games_started,age,good_start_precentages,saves,pim,goals,good_starts,goals_allowed_precentage,goals_allowed,saves_percentage,year,team,loses,assists,ties,wins,games_played,minutes
0,0,0,4.16,0,0,SJHL,0,18,0,0,0,0,0,0,104,0,1958-59,Prince Albert Mintos,0,0,0,0,25,1500
0,4,0,3.83,0,0,SJHL,0,19,0,0,0,0,0,0,212,0,1959-60,Prince Albert Mintos,0,0,0,0,55,3320
0,0,0,2.44,0,0,WCHA,0,21,0,0,0,0,0,0,61,0,1961-62,Michigan Tech Huskies,1,0,0,24,25,1500
0,3,0,2.69,0,0,WCHA,0,22,0,0,0,0,0,0,70,0,1962-63,Michigan Tech Huskies,9,0,1,16,26,1560
0,3,0,2.79,0,0,WCHA,0,23,0,0,0,0,0,0,67,0,1963-64,Michigan Tech Huskies,12,0,0,12,24,1440
0,1,0,3.70,0,0,CPHL,0,24,0,0,0,0,0,0,159,0,1964-65,Omaha Knights,16,0,5,22,43,2580
0,4,0,2.94,0,0,AHL,0,25,0,0,0,0,0,0,154,0,1965-66,Quebec Aces,11,0,4,36,52,3142
0,2,0,3.30,0,0,AHL,0,26,0,0,0,0,0,0,128,0,1966-67,Quebec Aces,15,0,4,21,40,2330
0,0,0,4.29,0,0,AHL,0,27,0,0,0,0,0,0,10,0,1967-68,Rochester Americans,2,0,0,0,3,140
0,0,0,5.00,0,0,CHL,0,28,0,0,0,0,0,0,30,0,1968-69,Memphis South Stars,0,0,0,0,6,360
0,0,0,4.04,0,0,(none),0,29,0,0,0,0,0,0,93,0,1969-70,(none),0,0,0,0,23,1380
0,0,0,2.00,0,0,PrSHL,0,31,0,0,0,0,0,0,6,0,1971-72,Calgary Stampeders,0,0,0,3,3,180
