game_winning_goals,shotsPercentage,plus_minus,shots,power_play_goals,age,average_ice_time,games_played,assists,year,points,shorthanded_goals,goals,even_strength_goals,team,win,pim,total_ice_time,league
0,0.0,0,1,0,25,,6,0,1996-97,0,0,0,0,EDM,,4,,NHL
0,40.0,-1,5,0,27,8:06,6,0,1998-99,2,0,2,2,PHX,,6,49,NHL
0,0,0,0,0,28,2:27,3,0,1999-00,0,0,0,0,PHX,,0,7,NHL
