average_ice_time,total_shots,points,game_winning_goals,shorthanded_goals,blocks,league,age,even_strength_assists,faceoff_wins,pim,plus_minus,shots,faceoff_percentage,even_strength_goals,faceoff_loses,power_play_goals,shorthanded_assists,power_play_assists,takeaways,year,team,goals,hits,assists,giveaways,shotsPercentage,total_ice_time,games_played,awards
7:02,0,10,0,0,0,NHL,21,5,0,109,0,28,0,5,0,0,0,0,0,2000-01,PHI,5,0,5,0,17.9,373,53,[]
6:21,0,7,0,0,0,NHL,22,4,0,141,-2,21,0,3,0,0,0,0,0,2001-02,PHI,3,0,4,0,14.3,349,55,[]
6:30,0,6,0,0,0,NHL,23,5,0,105,1,33,0,1,0,0,0,0,0,2002-03,PHI,1,0,5,0,3.0,409,63,[]
6:47,0,5,1,0,0,NHL,24,4,0,136,-4,33,0,1,0,0,0,0,0,2003-04,PHI,1,0,4,0,3.0,332,49,[]
8:24,0,23,1,0,0,NHL,26,17,0,174,6,69,0,4,0,0,0,2,0,2005-06,MDA,4,0,19,0,5.8,639,76,[]
8:47,0,14,0,0,0,NHL,27,11,0,120,-9,30,0,3,0,0,0,0,0,2006-07,TOT,3,0,11,0,10.0,509,58,[]
7:30,0,3,0,0,0,NHL,27,3,0,36,2,2,0,0,0,0,0,0,0,2006-07,ANA,0,0,3,0,0.0,75,10,[]
9:03,0,11,0,0,0,NHL,27,8,0,84,-11,28,0,3,0,0,0,0,0,2006-07,PHI,3,0,8,0,10.7,434,48,[]
10:19,89,13,0,0,16,NHL,28,7,0,139,2,57,0.0,4,4,2,0,0,5,2007-08,TOT,6,76,7,19,10.5,712,69,[]
6:50,9,2,0,0,2,NHL,28,2,0,33,2,6,0,0,0,0,0,0,1,2007-08,DAL,0,12,2,3,0.0,75,11,[]
10:59,80,11,0,0,14,NHL,28,5,0,106,0,51,0.0,4,4,2,0,0,4,2007-08,MIN,6,64,5,16,11.8,637,58,[]
10:36,97,13,0,0,15,NHL,29,7,4,72,-9,56,26.7,6,11,0,0,0,9,2008-09,PHX,6,125,7,13,10.7,763,72,[]
7:31,40,6,0,0,14,NHL,30,3,2,54,-12,22,100.0,3,0,0,0,0,3,2009-10,TBL,3,55,3,9,13.6,376,50,[]
