giveaways,league,games_played,game_winning_goals,age,faceoff_loses,total_shots,shots,points,hits,power_play_assists,total_ice_time,team,takeaways,faceoff_percentage,awards,shotsPercentage,even_strength_goals,assists,plus_minus,goals,faceoff_wins,shorthanded_goals,year,blocks,average_ice_time,power_play_goals,pim,shorthanded_assists,even_strength_assists
0,NHL,82,1,20,0,0,130,23,0,8,,NYI,0,0,"[{'link': '/awards/voting-1996.html#calder', 'name': 'Calder-11'}]",5.4,4,16,-24,7,0,0,1995-96,0,,3,156,0,8
0,NHL,0,2,21,0,0,117,28,0,4,,NYI,0,0,[],6.8,5,20,-2,8,0,1,1996-97,0,,2,165,0,16
0,NHL,82,0,22,0,0,123,24,0,8,,TOT,0,0,[],3.3,2,20,19,4,0,1,1997-98,0,,1,209,1,11
0,NHL,56,0,22,0,0,81,12,0,3,,NYI,0,0,[],3.7,2,9,9,3,0,0,1997-98,0,,1,145,0,6
0,NHL,26,0,22,0,0,42,12,0,5,,VAN,0,0,[],2.4,0,11,10,1,0,1,1997-98,0,,0,64,1,5
0,NHL,69,0,23,0,0,98,21,0,6,1671,VAN,0,0,[],7.1,4,14,-11,7,0,2,1998-99,0,24:13,1,120,1,7
0,NHL,79,2,24,0,0,119,25,0,6,1848,CHI,0,0,[],5.0,4,19,-8,6,0,0,1999-00,0,23:23,2,139,0,13
0,NHL,82,2,25,0,0,159,29,0,14,1953,TOR,0,0,[],3.1,2,24,16,5,0,0,2000-01,0,23:49,3,123,0,10
0,NHL,82,1,26,0,0,157,43,0,14,2015,TOR,0,0,"[{'link': '/awards/voting-2002.html#AS', 'name': 'AS-15'}]",10.8,9,26,16,17,0,0,2001-02,0,24:34,8,129,0,12
0,NHL,75,1,27,0,0,149,24,0,6,1773,TOR,0,0,[],4.0,3,18,9,6,0,0,2002-03,0,23:39,3,135,3,9
0,NHL,75,2,28,0,0,168,53,0,18,1930,TOR,0,0,"[{'link': '/awards/voting-2004.html#AS', 'name': 'AS-4'}, {'link': '/awards/nhl_all_star.html#2004', 'name': None}, {'link': '/awards/voting-2004.html#norris', 'name': 'Norris-4'}]",9.5,8,37,22,16,0,0,2003-04,0,25:44,8,86,0,19
0,NHL,73,6,30,0,0,207,68,0,32,2066,TOR,0,0,"[{'link': '/awards/voting-2006.html#AS', 'name': 'AS-9'}, {'link': '/awards/voting-2006.html#norris', 'name': 'Norris-9'}]",9.2,6,49,-1,19,0,0,2005-06,0,28:18,13,116,4,13
0,NHL,82,1,31,0,0,207,57,0,23,2200,TOR,0,0,"[{'link': '/awards/voting-2007.html#AS', 'name': 'AS-22'}, {'link': '/awards/voting-2007.html#norris', 'name': 'Norris-24'}]",7.2,4,42,3,15,0,0,2006-07,0,26:50,11,115,0,19
52,NHL,54,2,32,0,238,107,23,109,12,1400,TOR,8,0,[],4.7,1,18,-2,5,0,0,2007-08,96,25:55,4,81,0,6
40,NHL,69,3,33,0,308,153,39,72,11,1596,FLA,6,0,[],9.8,7,24,-1,15,0,0,2008-09,92,23:08,8,41,0,13
46,NHL,82,1,34,0,358,169,43,113,16,1913,FLA,18,0,[],4.7,5,35,-4,8,0,0,2009-10,106,23:20,3,83,0,19
31,NHL,67,0,35,0,250,122,28,86,9,1311,TOT,8,0,[],5.7,3,21,2,7,0,0,2010-11,72,19:34,4,34,0,12
23,NHL,48,0,35,0,185,88,22,71,5,1009,FLA,5,0,[],5.7,3,17,3,5,0,0,2010-11,57,21:01,2,28,0,12
8,NHL,19,0,35,0,65,34,6,15,4,302,NYR,3,0,[],5.9,0,4,-1,2,0,0,2010-11,15,15:54,2,6,0,0
