bad_start,shutouts,awards,points,goals_allowed_average,goals_saved_aboved_average,shots_againist,league,good_starts,age,good_start_precentages,saves,pim,goals,games_started,goals_allowed_precentage,goals_allowed,saves_percentage,year,team,loses,goalie_point_share,assists,ties,wins,games_played,minutes
0,0,"[{'link': '/awards/voting-1984.html#calder', 'name': 'Calder-5'}]",0,4.35,10.73,1144,NHL,0,19,0,1010,6,0,0,93,134,.883,1983-84,TOR,16,6.9,0,4,11,32,1848
0,1,[],1,4.22,-0.07,430,NHL,0,20,0,376,4,0,0,100,54,.874,1984-85,TOR,9,2.3,1,1,3,15,767
0,0,[],0,6.00,0,5,NHL,0,21,0,3,0,0,0,0,2,.600,1985-86,TOR,0,-0.1,0,0,0,1,20
0,2,[],0,3.65,8.88,991,NHL,0,22,0,881,8,0,0,93,110,.889,1986-87,TOR,14,6.1,0,3,10,36,1808
0,2,[],3,3.81,3.63,879,NHL,0,23,0,777,6,0,0,97,102,.884,1987-88,TOR,12,5.0,3,5,8,30,1607
0,2,[],2,3.80,15.25,1420,NHL,0,24,0,1264,2,0,0,91,156,.890,1988-89,TOR,20,8.8,2,3,17,43,2460
0,0,[],2,4.49,-10.95,1296,NHL,0,25,0,1131,4,0,0,107,165,.873,1989-90,TOR,16,6.1,2,0,20,42,2206
0,0,[],0,4.38,0,228,NHL,0,26,0,197,0,0,0,0,31,.864,1990-91,TOT,7,0.8,0,0,0,9,425
0,0,[],0,4.37,0,129,NHL,0,26,0,111,0,0,0,0,18,.860,1990-91,TOR,4,0.4,0,0,0,6,247
0,0,[],0,4.38,0,99,NHL,0,26,0,86,0,0,0,0,13,.869,1990-91,DET,3,0.4,0,0,0,3,178
0,0,[],0,3.87,0,9,NHL,0,27,0,7,0,0,0,0,2,.778,1991-92,DET,0,0.0,0,0,0,1,31
0,0,[],0,3.00,0,297,NHL,0,31,0,267,2,0,0,0,30,.899,1995-96,DAL,5,1.6,0,1,4,10,601
