bad_start,shutouts,points,goals_allowed_average,goals_saved_aboved_average,shots_againist,league,games_started,age,good_start_precentages,saves,pim,goals,good_starts,goals_allowed_precentage,goals_allowed,saves_percentage,year,team,loses,assists,ties,wins,games_played,minutes
0,0,0,4.21,0,0,OHL,0,17,0,0,0,0,0,0,68,0,1981-82,Brantford Alexanders,11,0,0,4,19,970
0,0,0,3.51,0,0,OHL,0,18,0,0,0,0,0,0,188,0,1982-83,Brantford Alexanders,21,0,3,29,56,3210
0,1,0,3.35,0,0,OHL,0,19,0,0,0,0,0,0,71,0,1983-84,Brantford Alexanders,9,0,1,12,23,1271
0,0,0,4.78,0,0,AHL,0,20,0,0,0,0,0,0,133,0,1984-85,St. Catharines Saints,18,0,1,9,30,1669
0,1,0,3.64,0,0,AHL,0,21,0,0,0,0,0,0,173,0,1985-86,St. Catharines Saints,23,0,3,23,50,2855
0,0,0,1.89,0,0,AHL,0,22,0,0,0,0,0,0,6,0,1986-87,Newmarket Saints,0,0,0,1,3,190
0,0,0,4.09,0,0,AHL,0,25,0,0,0,0,0,0,18,0,1989-90,Newmarket Saints,1,0,1,2,5,264
0,1,0,3.01,0,0,AHL,0,26,0,0,0,0,0,0,58,0,1990-91,Newmarket Saints,8,0,4,7,19,1157
0,0,0,3.69,0,0,AHL,0,27,0,0,0,0,0,0,78,0,1991-92,Adirondack Red Wings,8,0,0,13,22,1268
0,1,0,3.52,0,0,AHL,0,28,0,0,0,0,0,0,133,0,1992-93,Adirondack Red Wings,15,0,5,16,41,2268
0,1,0,3.54,0,0,IHL,0,29,0,0,0,0,0,0,150,0,1993-94,San Diego Gulls,14,0,6,22,46,2543
0,1,0,3.38,0,1725,IHL,0,30,0,1542,0,0,0,0,183,.894,1994-95,San Diego Gulls,23,0,5,28,58,3250
0,1,0,3.58,0,1579,IHL,0,31,0,1403,0,0,0,0,176,.889,1995-96,Orlando Solar Bears,16,0,2,32,51,2947
0,2,0,2.54,0,1358,IHL,0,32,0,1226,0,0,0,0,132,.903,1996-97,Orlando Solar Bears,13,0,3,37,61,3115
0,1,0,2.98,0,630,IHL,0,33,0,564,0,0,0,0,66,.895,1997-98,Orlando Solar Bears,8,0,1,13,26,1330
