bad_start,shutouts,points,goals_allowed_average,goals_saved_aboved_average,shots_againist,league,games_started,age,good_start_precentages,saves,pim,goals,good_starts,goals_allowed_precentage,goals_allowed,saves_percentage,year,team,loses,assists,ties,wins,games_played,minutes
0,1,0,2.50,0,0,OHL,0,18,0,0,0,0,0,0,20,0,1982-83,Brantford Alexanders,3,0,0,3,8,480
0,0,0,5.00,0,0,OHL,0,19,0,0,0,0,0,0,5,0,1983-84,Brantford Alexanders,1,0,0,0,1,60
0,0,0,2.54,0,0,AHL,0,21,0,0,0,0,0,0,27,0,1985-86,St. Catharines Saints,3,0,0,7,11,637
0,1,0,2.56,0,0,AHL,0,27,0,0,0,0,0,0,50,0,1991-92,Adirondack Red Wings,5,0,0,14,19,1174
0,1,0,2.46,0,0,AHL,0,28,0,0,0,0,0,0,26,0,1992-93,Adirondack Red Wings,3,0,0,7,10,633
0,0,0,4.01,0,0,IHL,0,29,0,0,0,0,0,0,28,0,1993-94,San Diego Gulls,4,0,0,4,8,419
0,0,0,2.87,0,0,IHL,0,30,0,0,0,0,0,0,13,0,1994-95,San Diego Gulls,2,0,0,2,4,272
0,2,0,2.90,0,0,IHL,0,31,0,0,0,0,0,0,65,0,1995-96,Orlando Solar Bears,12,0,0,11,23,1343
0,0,0,3.16,0,0,IHL,0,32,0,0,0,0,0,0,27,0,1996-97,Orlando Solar Bears,4,0,0,4,10,512
0,0,0,4.74,0,0,IHL,0,33,0,0,0,0,0,0,6,0,1997-98,Orlando Solar Bears,0,0,0,1,2,76
