age,win,shotsPercentage,even_strength_goals,assists,plus_minus,league,games_played,shorthanded_goals,year,game_winning_goals,shots,goals,average_ice_time,power_play_goals,pim,total_ice_time,team,points
22,,0.0,0,3,-5,NHL,12,0,2007-08,0,19,0,140,0,6,31,MTL,3
23,,0.0,0,0,-3,NHL,4,0,2008-09,0,9,0,60,0,26,15,MTL,0
24,,8.3,3,1,-2,NHL,19,0,2009-10,1,36,3,234,0,20,63,MTL,4
25,,7.1,3,2,2,NHL,0,0,2010-11,1,42,3,339,0,0,67,VAN,5
26,,0.0,0,1,0,NHL,5,0,2011-12,0,12,0,52,0,16,17,VAN,1
27,,0.0,0,0,1,NHL,4,0,2012-13,0,4,0,38,0,6,10,VAN,0
28,,12.5,1,1,3,NHL,6,0,2013-14,0,8,1,99,0,4,12,STL,2
29,,0.0,0,0,-2,NHL,5,0,2014-15,0,8,0,70,0,0,13,PIT,0
