year,age,goals,pim,assists,plus_minus,league,games_played,team,points
2001-02,16,3,16,5,0,QAAA,10,Cap-de-Madeleine Estacades,8
2002-03,17,1,6,3,-3,QMJHL,7,Montreal Rocket,4
2003-04,18,7,14,2,1,QMJHL,11,P.E.I. Rocket,9
2006-07,21,6,41,6,3,AHL,22,Hamilton Bulldogs,12
