average_ice_time,total_shots,points,game_winning_goals,shorthanded_goals,blocks,league,age,even_strength_assists,faceoff_wins,pim,plus_minus,shots,faceoff_percentage,even_strength_goals,faceoff_loses,power_play_goals,shorthanded_assists,power_play_assists,takeaways,year,team,goals,hits,assists,giveaways,shotsPercentage,total_ice_time,games_played,awards
12:15,141,21,1,0,23,NHL,26,7,2,26,6,79,100.0,12,0,1,0,1,24,2013-14,MIN,13,9,8,14,16.5,809,66,[]
11:57,182,31,2,0,27,NHL,27,20,1,12,13,104,50.0,9,1,0,0,2,22,2014-15,MIN,9,9,22,13,8.7,849,71,[]
11:51,96,16,1,0,24,NHL,28,10,1,20,3,54,25.0,5,3,0,1,0,17,2015-16,MIN,5,9,11,12,9.3,711,60,[]
