year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1934-35,18,1,0,1,0,QJHL,2,Montreal Jr. Royals,2
1934-35,18,1,2,0,0,QSHL,4,Montreal Royals,1
1934-35,18,1,0,0,0,Al-Cup,1,Montreal Royals,1
1935-36,19,6,6,5,0,QSHL,8,Montreal Royals,11
1935-36,19,1,4,0,0,Al-Cup,4,Montreal Royals,1
1936-37,20,0,2,4,0,QSHL,5,Montreal Royals,4
1937-38,21,0,0,0,0,QSHL,1,Montreal Royals,0
1938-39,22,5,2,4,0,QSHL,5,Montreal Royals,9
1938-39,22,10,15,10,0,Al-Cup,13,Montreal Royals,20
1939-40,23,8,2,6,0,QSHL,8,Montreal Royals,14
1939-40,23,5,6,5,0,Al-Cup,5,Montreal Royals,10
1940-41,24,2,4,7,0,QSHL,8,Montreal Royals,9
1940-41,24,6,4,14,0,Al-Cup,14,Montreal Royals,20
1945-46,29,0,0,2,0,QSHL,2,Montreal Royals,2
1951-52,35,2,2,3,0,AHL,4,Cincinnati Mohawks,5
