year,age,goals,pim,assists,plus_minus,league,games_played,team,points
2004-05,16,32,97,40,0,GTHL,67,Toronto Jr. Canadiens,72
2005-06,17,24,127,19,0,ON-Jr.A,49,Brockville Braves,43
2006-07,18,23,112,26,-10,OHL,66,Owen Sound Attack,49
2007-08,19,0,4,0,0,WJC-A,7,Canada,0
2007-08,19,33,111,42,2,OHL,60,2 Teams,75
2007-08,19,17,43,22,-8,OHL,29,Owen Sound Attack,39
2007-08,19,16,68,20,10,OHL,31,Sault Ste. Marie Greyhounds,36
2012-13,24,4,35,10,0,German-2,9,Eispiraten Crimmitschau,14
2012-13,24,4,16,2,0,CzRep,6,HC Bili Tygri Liberec,6
2012-13,24,1,2,0,0,WC-A,8,Canada,1
