giveaways,league,games_played,game_winning_goals,age,faceoff_loses,total_shots,shots,points,hits,power_play_assists,total_ice_time,team,takeaways,faceoff_percentage,awards,shotsPercentage,even_strength_goals,assists,plus_minus,goals,faceoff_wins,shorthanded_goals,year,blocks,average_ice_time,power_play_goals,pim,shorthanded_assists,even_strength_assists
0,NHL,8,0,20,0,0,7,1,0,0,92,TOR,0,0,[],14.3,1,0,-1,1,0,0,1999-00,0,11:33,0,6,0,0
0,NHL,26,0,21,0,0,22,2,0,0,207,TOT,0,0,[],0.0,0,2,0,0,0,0,2000-01,0,7:57,0,20,0,2
0,NHL,16,0,21,0,0,17,2,0,0,144,TOR,0,0,[],0.0,0,2,3,0,0,0,2000-01,0,9:01,0,14,0,2
0,NHL,10,0,21,0,0,5,0,0,0,62,LAK,0,0,[],0.0,0,0,-3,0,0,0,2000-01,0,6:14,0,6,0,0
0,NHL,18,0,22,0,0,10,2,0,0,129,LAK,0,0,[],10.0,1,1,1,1,0,0,2001-02,0,7:11,0,57,0,1
0,NHL,79,1,23,0,0,83,17,0,0,839,BUF,0,0,[],7.2,5,11,-4,6,0,1,2002-03,0,10:37,0,146,0,11
0,NHL,81,1,24,0,0,82,20,0,0,780,BUF,0,0,[],7.3,5,14,-3,6,0,0,2003-04,0,9:38,1,146,0,14
0,NHL,40,0,26,0,0,40,7,0,0,320,BUF,0,0,[],5.0,2,5,-2,2,0,0,2005-06,0,7:59,0,47,0,5
0,NHL,82,0,27,0,0,73,11,0,0,619,BUF,0,0,[],2.7,2,9,-1,2,0,0,2006-07,0,7:33,0,128,0,9
16,NHL,72,2,28,192,99,62,17,110,0,638,BUF,12,45.6,[],8.1,5,12,-2,5,161,0,2007-08,15,8:52,0,66,0,12
22,NHL,75,1,29,214,132,75,19,107,0,793,BUF,19,48.3,[],10.7,8,11,4,8,200,0,2008-09,20,10:35,0,95,0,11
18,NHL,69,0,30,84,104,67,14,93,1,637,BUF,11,52.3,[],9.0,6,8,-2,6,92,0,2009-10,13,9:14,0,73,0,7
10,NHL,65,0,31,55,90,58,4,63,0,591,NJD,13,50.9,[],1.7,1,3,-16,1,57,0,2010-11,16,9:06,0,45,0,3
