pim,team,assists,plus_minus,points,league,games_played,year,age,goals
18,London Panthers,7,0,26,Can-Pro,40,1927-28,21,19
23,2 Teams,8,0,19,Can-Pro,40,1928-29,22,11
11,London Panthers,2,0,3,Can-Pro,15,1928-29,22,1
12,Detroit Olympics,6,0,16,Can-Pro,25,1928-29,22,10
34,Detroit Olympics,16,0,34,IHL,42,1929-30,23,18
4,Detroit Olympics,1,0,3,IHL,11,1931-32,25,2
0,Boston Cubs,4,0,7,Can-Am,10,1932-33,26,3
10,Boston Cubs,11,0,27,Can-Am,35,1933-34,27,16
6,Quebec Castors,4,0,7,Can-Am,15,1934-35,28,3
6,Providence Reds,7,0,17,Can-Am,42,1935-36,29,10
14,Springfield Indians,19,0,28,IAHL,41,1936-37,30,9
19,Springfield Indians,14,0,30,IAHL,37,1937-38,31,16
4,Springfield Indians,13,0,29,IAHL,28,1938-39,32,16
6,Springfield Indians,20,0,36,IAHL,39,1939-40,33,16
0,Fort Worth Rangers,0,0,0,AHA,1,1941-42,35,0
