average_ice_time,total_shots,points,game_winning_goals,shorthanded_goals,blocks,league,age,even_strength_assists,faceoff_wins,pim,plus_minus,shots,faceoff_percentage,even_strength_goals,faceoff_loses,power_play_goals,shorthanded_assists,power_play_assists,takeaways,year,team,goals,hits,assists,giveaways,shotsPercentage,total_ice_time,games_played,awards
16:43,74,6,1,0,60,NHL,22,4,0,18,11,36,0,2,0,0,0,0,7,2008-09,BUF,2,37,4,29,5.6,786,47,"[{'link': '/awards/voting-2009.html#calder', 'name': 'Calder-13'}]"
20:01,160,21,0,0,66,NHL,23,8,0,22,-15,61,0,1,0,0,0,12,10,2009-10,BUF,1,48,20,37,1.6,1181,59,[]
18:10,119,9,0,0,56,NHL,24,6,0,26,8,52,0,2,0,0,0,1,18,2010-11,BUF,2,38,7,21,3.8,890,49,[]
21:36,149,15,0,0,115,NHL,25,10,0,34,-9,62,0,2,0,0,0,3,17,2011-12,CGY,2,70,13,50,3.2,1469,68,[]
17:02,77,8,0,1,74,NHL,26,7,0,19,-10,40,0,0,0,0,0,0,8,2012-13,CGY,1,53,7,21,2.5,750,44,[]
20:16,192,16,1,0,211,NHL,27,13,0,39,-23,83,0,2,0,0,1,0,14,2013-14,CGY,2,68,14,64,2.4,1662,82,[]
17:11,91,9,0,1,38,NHL,28,6,0,23,8,54,0,2,0,0,0,0,5,2014-15,STL,3,31,6,9,5.6,567,33,[]
11:30,7,0,0,0,8,NHL,29,0,0,4,-1,4,0,0,0,0,0,0,0,2015-16,STL,0,3,0,2,0.0,58,5,[]
21:28,3,0,0,0,2,NHL,30,0,0,0,0,1,0,0,0,0,0,0,0,2016-17,STL,0,0,0,1,0.0,21,1,[]
