even_strength_goals,assists,team,goals,pim,age,game_winning_goals,total_ice_time,league,shorthanded_goals,shots,average_ice_time,year,games_played,shotsPercentage,win,power_play_goals,points,plus_minus
0,0,MTM,0,0,21,0,,NHL,0,0,,1931-32,4,0,,0,0,0
0,0,MTM,0,2,22,0,,NHL,0,0,,1932-33,2,0,,0,0,0
0,1,MTM,0,2,23,0,,NHL,0,0,,1933-34,4,0,,0,1,0
0,0,BOS,0,0,24,0,,NHL,0,0,,1934-35,3,0,,0,0,0
0,3,MTL,2,0,26,0,,NHL,0,0,,1936-37,5,0,,0,5,0
0,4,MTL,0,5,27,0,,NHL,0,0,,1937-38,3,0,,0,4,0
0,0,MTL,0,4,28,0,,NHL,0,0,,1938-39,3,0,,0,0,0
