goals_allowed_precentage,goalie_point_share,goals_saved_aboved_average,bad_start,year,awards,goals_allowed,minutes,ties,pim,good_starts,saves,shots_againist,assists,team,shutouts,goals,games_started,goals_allowed_average,age,league,saves_percentage,good_start_precentages,games_played,points,wins,loses
0,-0.1,0,0,1975-76,[],28,307,1,2,0,0,0,0,MNS,0,0,0,5.47,20,NHL,0,0,6,0,0,4
0,-0.1,0,0,1976-77,[],11,120,0,0,0,0,0,0,MNS,0,0,0,5.50,21,NHL,0,0,2,0,0,2
0,3.0,0,0,1977-78,[],99,1555,2,10,0,0,0,0,MNS,1,0,0,3.82,22,NHL,0,0,27,0,6,16
0,3.7,0,0,1978-79,[],82,1403,3,10,0,0,0,0,TOR,1,0,0,3.51,23,NHL,0,0,25,0,8,12
0,2.1,0,0,1979-80,[],110,1492,2,4,0,0,0,1,TOR,0,0,0,4.42,24,NHL,0,0,30,1,9,17
0,1.3,0,0,1981-82,[],78,929,1,2,0,0,0,0,TOT,0,0,0,5.04,26,NHL,0,0,19,0,5,8
0,0.6,0,0,1981-82,[],64,700,0,0,0,0,0,0,PIT,0,0,0,5.49,26,NHL,0,0,13,0,3,7
0,0.7,0,0,1981-82,[],14,229,1,2,0,0,0,0,BUF,0,0,0,3.67,26,NHL,0,0,6,0,2,1
