year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1962-63,16,3,10,3,0,MTJHL,10,Neil McNeil Maroons,6
1962-63,16,1,8,1,0,M-Cup,6,Neil McNeil Maroons,2
1963-64,17,2,22,0,0,OHA-Jr.,9,Toronto Marlboros,2
1963-64,17,1,22,7,0,M-Cup,12,Toronto Marlboros,8
1964-65,18,4,43,15,0,OHA-Jr.,19,Toronto Marlboros,19
1965-66,19,3,38,10,0,OHA-Jr.,14,Toronto Marlboros,13
1965-66,19,2,2,2,0,CPHL,4,Tulsa Oilers,4
1966-67,20,0,2,0,0,AHL,7,Rochester Americans,0
1967-68,21,2,4,2,0,AHL,11,Rochester Americans,4
1968-69,22,5,6,5,0,WHL,8,Vancouver Canucks,10
1977-78,31,1,8,6,0,CHL,13,Dallas Black Hawks,7
