year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1943-44,16,19,4,12,0,OHA-Jr.,21,2 Teams,31
1943-44,16,9,4,3,0,OHA-Jr.,8,Stratford Kroehlers,12
1943-44,16,10,0,9,0,OHA-Jr.,13,Galt Red Wings,19
1944-45,17,21,19,14,0,OHA-Jr.,20,Oshawa Generals,35
1945-46,18,11,15,14,0,USHL,40,Omaha Knights,25
1946-47,19,21,12,21,0,USHL,38,Omaha Knights,42
1946-47,19,0,2,1,0,AHL,19,Indianapolis Capitols,1
1947-48,20,22,14,26,0,AHL,68,Indianapolis Capitols,48
1948-49,21,32,21,38,0,AHL,63,St. Louis Flyers,70
1949-50,22,19,20,38,0,AHL,69,St. Louis Flyers,57
1950-51,23,16,8,29,0,AHL,53,3 Teams,45
1950-51,23,3,6,13,0,AHL,28,St. Louis Flyers,16
1950-51,23,7,2,10,0,AHL,14,New Haven Eagles,17
1950-51,23,6,0,6,0,AHL,11,Providence Reds,12
1951-52,24,25,12,47,0,AHL,61,Providence Reds,72
1952-53,25,23,31,37,0,AHL,61,Providence Reds,60
