year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1938-39,16,4,7,0,0,TBJHL,5,Fort William Maroons,4
1940-41,18,8,4,4,0,TBJHL,6,Port Arthur Bruins,12
1941-42,19,4,13,5,0,TBJHL,3,Port Arthur Bruins,9
1941-42,19,10,17,7,0,Al-Cup,17,Port Arthur Bearcats,17
1942-43,20,1,0,1,0,OHA-Sr.,3,St. Catharines Saints,2
1945-46,23,1,2,2,0,USHL,7,Omaha Knights,3
1949-50,27,3,4,3,0,AHL,6,Cleveland Barons,6
1951-52,29,2,2,0,0,AHL,5,Cleveland Barons,2
1952-53,30,1,2,4,0,AHL,10,Cleveland Barons,5
1953-54,31,0,2,1,0,AHL,3,Buffalo Bisons,1
