assists,team,goals,year,games_played,points,pim,age,plus_minus,league
1,Sudbury Cub Wolves,2,1920-21,4,3,0,16,0,NOJHA
3,Sudbury Cub Wolves,2,1921-22,4,5,6,17,0,NOJHA
0,North Bay Trappers,6,1923-24,6,6,0,19,0,NOHA
4,2 Teams,6,1926-27,22,10,24,22,0,Can-Pro
2,Stratford Nationals,2,1926-27,13,4,20,22,0,Can-Pro
2,Niagara Falls Cataracts,4,1926-27,9,6,4,22,0,Can-Pro
3,Stratford Nationals,32,1927-28,40,35,35,23,0,Can-Pro
