year,age,goals,pim,assists,plus_minus,league,games_played,team,points
2005-06,16,7,21,8,7,USHL,46,Sioux Falls Stampede,15
2006-07,17,26,76,36,-3,USHL,54,Sioux Falls Stampede,62
2007-08,18,6,16,11,0,CCHA,42,Michigan State Spartans,17
2008-09,19,3,45,8,0,CCHA,21,Michigan State Spartans,11
2009-10,20,20,50,22,0,CCHA,37,Michigan State Spartans,42
2010-11,21,10,113,30,-5,AHL,76,Portland Pirates,40
2011-12,22,9,46,13,1,AHL,27,Rochester Americans,22
2012-13,23,2,7,2,-1,AHL,6,Rochester Americans,4
2015-16,26,11,61,17,2,AHL,51,Albany Devils,28
2015-16,26,5,16,6,10,AHL,15,San Diego Gulls,11
2016-17,27,21,48,33,1,AHL,62,San Diego Gulls,54
