assists,game_winning_goals,goals,age,average_ice_time,offensive_point_share,defensive_point_share,even_strength_goals,total_ice_time,power_play_assists,positions,overall_point_share,even_strength_assists,team,link,shorthanded_assists,pim,power_play_goals,plus_minus,name,shotsPercentage,year,points,shorthanded_goals,games_played,shots
27,4,41,26,21:02,6.6,2.0,26,1599,8,LW,8.6,18,PHI,/players/g/gagnesi01.html,1,30,13,2,Simon Gagne,14.1,2007,68,2,76,291
30,1,24,34,19:38,4.4,1.6,14,1256,8,RW,6.0,22,PHI,/players/k/knublmi01.html,0,56,10,2,Mike Knuble,15.0,2007,54,0,64,160
39,0,4,23,24:33,2.7,2.3,3,1890,17,D,5.0,20,PHI,/players/p/pitkajo01.html,2,88,1,-25,Joni Pitkanen,2.9,2007,43,0,77,137
29,2,11,33,17:44,3.2,0.9,6,710,13,C,4.1,16,PHI,/players/f/forsbpe01.html,0,72,5,2,Peter Forsberg,17.5,2007,40,0,40,63
23,1,14,22,19:00,1.8,0.7,9,1178,4,C,2.6,18,PHI,/players/c/carteje01.html,1,48,3,-17,Jeff Carter,6.5,2007,37,2,62,215
22,3,10,21,17:50,1.3,0.8,5,1052,5,C,2.0,17,PHI,/players/r/richami02.html,0,52,1,-12,Mike Richards,7.7,2007,32,4,59,130
18,2,11,34,13:59,1.8,0.3,8,811,4,LW,2.1,13,PHI,/players/s/sandege01.html,1,44,3,-16,Geoff Sanderson,7.7,2007,29,0,58,143
12,1,16,24,14:32,1.1,0.1,12,1178,1,C,1.2,8,PHI,/players/u/umberrj01.html,3,41,2,-32,R.J. Umberger,11.9,2007,28,2,81,134
14,1,11,33,16:58,-0.1,0.7,8,1307,1,RW,0.6,11,PHI,/players/k/kapansa01.html,2,22,1,-21,Sami Kapanen,8.5,2007,25,2,77,129
18,0,4,25,16:06,1.4,1.3,4,1062,5,D,2.8,12,PHI,/players/j/jonesra01.html,1,38,0,-14,Randy Jones,6.0,2007,22,0,66,67
19,0,3,21,18:29,1.2,1.1,2,1146,6,D,2.4,13,PHI,/players/p/picaral01.html,0,17,1,-19,Alexandre Picard,5.4,2007,22,0,62,56
12,0,9,28,15:02,0.5,-0.2,5,887,4,LW,0.3,8,PHI,/players/c/caldeky01.html,0,36,2,-31,Kyle Calder,10.2,2007,21,2,59,88
12,0,5,31,14:34,1.1,0.3,3,408,5,C,1.4,7,PHI,/players/r/robitra01.html,0,22,2,-4,Randy Robitaille,10.9,2007,17,0,28,46
7,0,8,26,11:44,1.0,-0.2,8,481,0,LW,0.8,7,PHI,/players/a/afanadm01.html,0,12,0,-19,Dmitry Afanasenkov,12.3,2007,15,0,41,65
7,2,6,23,18:05,1.0,0.5,4,325,1,RW,1.6,6,PHI,/players/u/upshasc01.html,0,8,1,4,Scottie Upshall,10.0,2007,13,1,18,60
10,0,3,21,12:44,0.2,0.4,2,509,3,RW,0.5,7,PHI,/players/r/ruzicst01.html,0,18,1,-6,Stefan Ruzicka,4.0,2007,13,0,40,75
10,0,3,34,25:30,0.7,0.5,2,791,5,D,1.3,4,PHI,/players/z/zhitnal01.html,1,38,1,-16,Alexei Zhitnik,4.9,2007,13,0,31,61
5,2,7,22,11:00,0.8,0.5,7,385,1,C,1.3,4,PHI,/players/p/potulry01.html,0,22,0,1,Ryan Potulny,12.5,2007,12,0,35,56
5,0,6,23,8:14,0.2,0.1,6,519,0,LW,0.3,5,PHI,/players/e/eagerbe01.html,0,233,0,-13,Ben Eager,12.5,2007,11,0,63,48
8,0,3,27,9:03,0.2,0.1,3,434,0,LW,0.3,8,PHI,/players/f/fedorto01.html,0,84,0,-11,Todd Fedoruk,10.7,2007,11,0,48,28
6,1,3,34,23:40,-1.0,2.5,0,1941,1,D,1.5,5,PHI,/players/h/hatchde01.html,0,67,3,-24,Derian Hatcher,3.7,2007,9,0,82,81
4,1,4,29,10:22,0.2,0.1,4,352,0,LW,0.3,4,PHI,/players/y/yorkmi01.html,0,8,0,-9,Mike York,9.8,2007,8,0,34,41
4,0,3,21,20:58,0.5,0.8,2,419,2,D,1.3,2,PHI,/players/c/coburbr01.html,0,16,1,-2,Braydon Coburn,9.1,2007,7,0,20,33
6,0,1,35,16:15,-0.2,-0.4,1,341,2,C,-0.6,4,PHI,/players/n/nedvepe01.html,0,18,0,-20,Petr Nedved,5.6,2007,7,0,21,18
3,0,2,26,18:36,0.2,0.7,1,465,2,D,0.9,1,PHI,/players/m/meyerfr01.html,0,14,1,-4,Freddy Meyer,7.4,2007,5,0,25,27
4,0,0,30,16:39,-0.4,0.8,0,716,0,D,0.3,2,PHI,/players/g/gauthde01.html,2,45,0,-11,Denis Gauthier,0.0,2007,4,0,43,23
4,0,0,23,14:11,0.2,-0.3,0,199,0,D,-0.2,4,PHI,/players/t/timonju01.html,0,6,0,-10,Jussi Timonen,0.0,2007,4,0,14,8
2,0,1,30,8:21,0.1,-0.1,0,109,0,RW,0.0,2,PHI,/players/m/melocer01.html,0,4,1,-6,Eric Meloche,8.3,2007,3,0,13,12
2,0,0,29,47:48,0.0,0.0,0,860,0,G,1.2,0,PHI,/players/e/eschero01.html,0,2,0,0,Robert Esche,0.0,2007,2,0,18,1
2,0,0,24,8:40,0.1,0.2,0,78,0,D,0.3,2,PHI,/players/g/guenina01.html,0,4,0,0,Nate Guenin,,2007,2,0,9,0
2,0,0,25,12:25,0.1,-0.1,0,99,2,D,0.0,0,PHI,/players/j/jonssla01.html,0,6,0,-4,Lars Jonsson,0.0,2007,2,0,8,4
2,0,0,28,6:58,-0.1,0.0,0,104,0,LW,-0.1,2,PHI,/players/k/kanebo01.html,0,28,0,-4,Boyd Kane,0.0,2007,2,0,15,7
1,0,0,30,15:00,0.0,0.2,0,90,0,D,0.2,1,PHI,/players/b/baumgno01.html,0,21,0,0,Nolan Baumgartner,0.0,2007,1,0,6,4
1,0,0,22,4:32,0.0,0.0,0,36,0,LW,0.0,1,PHI,/players/g/granttr01.html,0,10,0,-1,Triston Grant,0.0,2007,1,0,8,3
1,0,0,32,20:49,-0.3,0.3,0,375,0,D,0.0,1,PHI,/players/r/rathjmi01.html,0,6,0,-7,Mike Rathje,0.0,2007,1,0,18,13
0,0,0,29,58:28,0.0,0.0,0,935,0,G,3.2,0,PHI,/players/b/bironma01.html,0,0,0,0,Martin Biron,,2007,0,0,16,0
0,0,0,24,4:30,-0.1,0.0,0,36,0,LW,-0.1,0,PHI,/players/c/coteri01.html,0,11,0,0,Riley Cote,0.0,2007,0,0,8,3
0,0,0,28,6:15,-0.1,-0.1,0,19,0,C,-0.2,0,PHI,/players/c/cullema02.html,0,0,0,-3,Mark Cullen,0.0,2007,0,0,3,4
0,0,0,27,8:32,-0.1,-0.1,0,43,0,RW,-0.2,0,PHI,/players/d/dimitni01.html,0,6,0,-4,Niko Dimitrakos,0.0,2007,0,0,5,4
0,0,0,23,5:58,0.0,0.0,0,12,0,RW,0.0,0,PHI,/players/e/ellisma02.html,0,0,0,0,Matt Ellison,0.0,2007,0,0,2,1
0,0,0,26,4:40,0.0,-0.2,0,14,0,D,-0.2,0,PHI,/players/g/grenima01.html,0,0,0,-3,Martin Grenier,,2007,0,0,3,0
