assists,game_winning_goals,goals,age,average_ice_time,offensive_point_share,defensive_point_share,even_strength_goals,total_ice_time,power_play_assists,positions,overall_point_share,even_strength_assists,team,link,shorthanded_assists,pim,power_play_goals,plus_minus,name,shotsPercentage,year,points,shorthanded_goals,games_played,shots
67,5,40,25,,8.8,0.9,29,,25,C,9.7,40,PHI,/players/r/recchma01.html,2,46,11,-2,Mark Recchi,18.4,1994,107,0,84,217
53,9,44,20,,9.0,1.2,29,,14,C,10.3,38,PHI,/players/l/lindrer01.html,1,103,13,16,Eric Lindros,22.3,1994,97,2,65,197
62,4,35,23,,7.6,0.6,20,,17,LW,8.2,42,PHI,/players/b/brindro01.html,3,85,14,-9,Rod Brind'Amour,15.2,1994,97,1,84,230
44,1,38,21,,6.6,1.2,29,,14,RW,7.8,30,PHI,/players/r/renbemi01.html,0,36,9,8,Mikael Renberg,19.5,1994,82,0,83,195
60,0,10,30,,4.8,2.6,4,,30,D,7.4,29,PHI,/players/g/gallega01.html,1,91,5,-11,Garry Galley,5.4,1994,70,1,81,186
43,1,9,24,,3.6,2.0,3,,27,D,5.6,16,PHI,/players/r/racinyv01.html,0,48,5,-11,Yves Racine,6.3,1994,52,1,67,142
21,2,28,24,,3.2,0.8,22,,3,LW,4.1,18,PHI,/players/b/beranjo01.html,0,85,6,-2,Josef Beranek,15.4,1994,49,0,80,182
23,2,19,30,,2.3,0.5,13,,4,RW,2.8,19,PHI,/players/d/dineeke01.html,0,113,5,-9,Kevin Dineen,12.2,1994,42,1,71,156
18,1,20,26,,2.0,0.4,15,,2,RW,2.3,16,PHI,/players/f/fedykbr01.html,0,74,5,-14,Brent Fedyk,19.2,1994,38,0,72,104
25,2,5,22,,1.3,2.5,4,,3,D,3.8,20,PHI,/players/y/yushkdm01.html,2,86,1,-8,Dmitry Yushkevich,3.7,1994,30,0,75,136
9,3,12,23,,0.9,0.6,12,,2,C,1.5,7,PHI,/players/b/butsavi01.html,0,58,0,2,Viacheslav Butsayev,15.2,1994,21,0,47,79
16,0,1,30,,-0.4,0.5,1,,0,LW,0.1,16,PHI,/players/e/eklunpe01.html,0,8,0,-1,Pelle Eklund,2.0,1994,17,0,48,49
11,1,4,32,,-1.2,0.2,2,,0,C,-1.1,11,PHI,/players/t/tippeda01.html,0,38,0,-20,Dave Tippett,8.9,1994,15,2,73,45
12,0,3,25,,1.1,0.9,0,,8,D,2.0,4,PHI,/players/h/hawgogr01.html,0,19,3,2,Greg Hawgood,8.1,1994,15,0,19,37
5,1,8,24,,0.3,0.4,8,,0,LW,0.7,5,PHI,/players/f/faustan01.html,0,10,0,-1,Andre Faust,24.2,1994,13,0,37,33
8,0,1,26,,-0.3,3.2,1,,0,D,2.9,8,PHI,/players/f/finleje01.html,0,24,0,16,Jeff Finley,2.3,1994,9,0,55,43
5,1,3,25,,0.4,0.2,3,,0,LW,0.6,5,PHI,/players/d/dimairo01.html,0,6,0,1,Rob DiMaio,10.0,1994,8,0,14,30
3,0,4,28,,-1.5,0.3,3,,0,LW,-1.2,3,PHI,/players/c/conroal01.html,0,65,0,-12,Al Conroy,10.0,1994,7,1,62,40
6,1,1,29,,-0.1,0.1,1,,1,C,0.0,5,PHI,/players/l/lambma01.html,0,16,0,-3,Mark Lamb,5.3,1994,7,0,19,19
