year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1983-84,16,13,78,41,0,NOHA,60,Timmins Golden Bears,54
1984-85,17,2,128,13,0,OHL,60,Ottawa 67\'s,15
1985-86,18,1,231,20,0,OHL,64,Ottawa 67\'s,21
1986-87,19,5,188,36,0,OHL,66,Ottawa 67\'s,41
1987-88,20,5,210,34,0,OHL,58,Ottawa 67\'s,39
1988-89,21,10,239,42,0,IHL,76,Salt Lake Golden Eagles,52
1989-90,22,3,169,18,0,IHL,66,Salt Lake Golden Eagles,21
1990-91,23,8,272,27,0,IHL,80,Salt Lake Golden Eagles,35
1991-92,24,3,117,16,0,IHL,46,Kansas City Blades,19
1992-93,25,0,0,0,0,IHL,1,Kansas City Blades,0
1992-93,25,0,157,17,0,AHL,58,2 Teams,17
1992-93,25,0,6,0,0,AHL,6,Providence Bruins,0
1992-93,25,0,151,17,0,AHL,52,Hamilton Canucks,17
1993-94,26,1,10,0,0,ECHL,5,South Carolina Stingrays,1
1993-94,26,1,110,2,0,IHL,31,Salt Lake Golden Eagles,3
1993-94,26,1,2,2,0,AHL,8,Rochester Americans,3
