pim,team,assists,plus_minus,points,league,games_played,year,age,goals
6,Toronto Marlboros,22,0,44,OHA-Jr.,38,1973-74,16,22
31,Toronto Marlboros,64,0,113,OMJHL,70,1974-75,17,49
19,Toronto Marlboros,25,0,51,OMJHL,39,1975-76,18,26
42,Toronto Marlboros,62,0,119,OMJHL,64,1976-77,19,57
6,Canada,5,0,15,WJC-A,7,1976-77,19,10
6,Dallas Black Hawks,23,0,45,CHL,55,1977-78,20,22
6,Canada,2,0,4,WEC-A,6,1982-83,25,2
18,Canada,2,0,7,WEC-A,9,1984-85,27,5
0,Binghamton Whalers,1,0,2,AHL,3,1989-90,32,1
18,HC Milano Saima,9,0,16,Italy,9,1989-90,32,7
24,Fort Wayne Komets,43,0,83,IHL,63,1990-91,33,40
24,New Haven Nighthawks,54,0,95,AHL,68,1991-92,34,41
18,San Diego Gulls,46,0,80,IHL,65,1992-93,35,34
32,San Diego Gulls,24,0,48,IHL,72,1993-94,36,24
