assists,year,games_played,points,goals,team,age,pim,plus_minus,league
0,1983-84,2,0,0,Ste-Foy Gouverneurs,15,0,0,QAAA
17,1984-85,42,31,14,Ste-Foy Gouverneurs,16,82,0,QAAA
14,1985-86,71,19,5,Drummondville Voltigeurs,17,129,0,QMJHL
47,1986-87,65,65,18,Drummondville Voltigeurs,18,150,0,QMJHL
54,1987-88,68,77,23,Drummondville Voltigeurs,19,233,0,QMJHL
32,1988-89,71,48,16,Saginaw Hawks,20,69,0,IHL
25,1989-90,66,34,9,Indianapolis Ice,21,50,0,IHL
2,1989-90,5,3,1,Halifax Citadels,21,0,0,AHL
23,1990-91,59,37,14,Halifax Citadels,22,58,0,AHL
29,1991-92,73,40,11,2 Teams,23,66,0,AHL
0,1991-92,9,0,0,Halifax Citadels,23,22,0,AHL
29,1991-92,64,40,11,New Haven Nighthawks,23,44,0,AHL
31,1992-93,79,36,5,Halifax Citadels,24,73,0,AHL
21,1993-94,56,33,12,Fredericton Canadiens,25,44,0,AHL
3,1993-94,5,3,0,Kansas City Blades,25,0,0,IHL
23,1994-95,34,28,5,HC Bolzano,26,65,0,Italy
6,1994-95,19,7,1,HC Bolzano,26,22,0,EuroHL
23,1995-96,74,36,13,San Francisco Spiders,27,61,0,IHL
28,1996-97,42,48,20,SC Langnau,28,88,0,Swiss-2
20,1997-98,27,31,11,SC Langnau,29,79,0,Swiss-2
26,1998-99,44,40,14,SC Langnau,30,74,0,Swiss
18,1999-00,45,27,9,Kolner Haie,31,30,0,Germany
12,2000-01,50,20,8,Kolner Haie,32,90,0,Germany
26,2001-02,48,37,11,Krefeld Pinguine,33,40,0,Germany
16,2002-03,42,23,7,Krefeld Pinguine,34,84,0,Germany
31,2003-04,63,54,23,Indianapolis Ice,35,51,-9,CHL
0,2004-05,1,0,0,Corpus Christi Rayz,36,0,0,CHL
