assists,team,goals,year,games_played,points,pim,age,plus_minus,league
6,Fort Saskatchewan Traders,4,1990-91,38,10,84,17,0,AJHL
6,Spokane Chiefs,4,1991-92,71,10,309,18,0,WHL
10,2 Teams,1,1992-93,70,11,194,19,0,WHL
1,Spokane Chiefs,0,1992-93,16,1,75,19,0,WHL
9,Medicine Hat Tigers,1,1992-93,54,10,119,19,0,WHL
26,Medicine Hat Tigers,7,1993-94,68,33,236,20,0,WHL
0,Phoenix Roadrunners,0,1993-94,3,0,15,20,0,IHL
6,Knoxville Cherokees,0,1994-95,20,6,70,21,0,ECHL
1,Phoenix Roadrunners,1,1994-95,20,2,50,21,0,IHL
1,2 Teams,0,1994-95,16,1,58,21,0,AHL
0,Syracuse Crunch,0,1994-95,7,0,24,21,0,AHL
1,Portland Pirates,0,1994-95,9,1,34,21,0,AHL
8,P.E.I. Senators,4,1995-96,74,12,251,22,0,AHL
10,Worcester IceCats,1,1996-97,68,11,198,23,0,AHL
12,Worcester IceCats,5,1997-98,79,17,198,24,-4,AHL
4,Indianapolis Ice,2,1998-99,34,6,111,25,-11,IHL
6,St. John\'s Maple Leafs,4,1998-99,44,10,99,25,1,AHL
9,St. John\'s Maple Leafs,4,1999-00,68,13,175,26,1,AHL
7,Springfield Falcons,0,2000-01,60,7,114,27,-6,AHL
0,Grand Rapids Griffins,0,2000-01,6,0,12,27,-2,IHL
1,Manchester Storm,1,2001-02,19,2,22,28,0,Britain
