assists,team,goals,year,games_played,points,pim,age,plus_minus,league
0,Jokerit Helsinki Jr.,0,1990-91,2,0,6,17,0,Fin-Jr.
7,Jokerit Helsinki Jr.,7,1991-92,27,14,48,18,0,Fin-Jr.
4,Jokerit Helsinki,4,1991-92,13,8,24,18,0,Finland
0,Finland,0,1991-92,6,0,22,18,0,EJC-A
0,Jokerit Helsinki,0,1992-93,1,0,0,19,0,Finland
2,Vantaa HT,3,1992-93,21,5,50,19,0,Finland-2
1,Finland,0,1992-93,7,1,6,19,0,WJC-A
8,2 Teams,6,1992-93,29,14,40,19,0,Fin-Jr.
5,Jokerit Helsinki Jr.,4,1992-93,16,9,22,19,0,Fin-Jr.
3,KalPa Kuopio Jr.,2,1992-93,13,5,18,19,0,Fin-Jr.
4,Kiekko-Reipas Lahti Jr.,4,1993-94,12,8,50,20,0,Fin-Jr.
3,Reipas Lahti,2,1993-94,37,5,46,20,0,Finland
0,Reipas Lahti,0,1993-94,6,0,16,20,0,Finland-Q
5,Saint John Flames,2,1994-95,69,7,217,21,0,AHL
3,Saint John Flames,0,1995-96,68,3,231,22,0,AHL
10,Saint John Flames,5,1996-97,72,15,218,23,0,AHL
2,Saint John Flames,1,1997-98,63,3,185,24,7,AHL
1,Las Vegas Thunder,0,1997-98,10,1,19,24,-5,IHL
0,Hershey Bears,0,1998-99,8,0,29,25,-4,AHL
3,2 Teams,2,1998-99,46,5,204,25,-7,IHL
3,Las Vegas Thunder,2,1998-99,42,5,193,25,-6,IHL
0,Chicago Wolves,0,1998-99,4,0,11,25,-1,IHL
1,Hershey Bears,0,1999-00,12,1,31,26,-1,AHL
0,Utah Grizzlies,0,2002-03,4,0,14,29,0,AHL
0,Finland,0,2002-03,2,0,0,29,0,WC-A
1,Jokerit Helsinki,0,2003-04,55,1,103,30,0,Finland
0,Ilves Tampere,0,2004-05,53,0,162,31,0,Finland
3,Pelicans Lahti,1,2005-06,53,4,151,32,0,Finland
0,Pelicans Lahti,1,2006-07,53,1,126,33,0,Finland
6,Jokerit Helsinki,1,2007-08,49,7,198,34,0,Finland
0,Jokerit Helsinki,0,2008-09,45,0,76,35,0,Finland
2,2 Teams,0,2009-10,48,2,190,36,0,Finland
0,Jokerit Helsinki,0,2009-10,14,0,18,36,0,Finland
2,Pelicans Lahti,0,2009-10,34,2,172,36,0,Finland
