year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1894-95,18,1,0,0,0,AHAC,5,Ottawa Hockey Club,1
1895-96,19,8,0,0,0,AHAC,8,Ottawa Hockey Club,8
1896-97,20,6,0,0,0,AHAC,8,Ottawa Hockey Club,6
1897-98,21,1,0,0,0,AHAC,5,Ottawa Hockey Club,1
1900-01,24,6,0,0,0,CAHL,7,Ottawa Hockey Club,6
1901-02,25,11,6,0,0,CAHL,8,Ottawa Hockey Club,11
1902-03,26,6,9,0,0,CAHL,6,Ottawa Silver Seven,6
1903-04,27,5,0,0,0,CAHL,2,Ottawa Silver Seven,5
1904-05,28,15,9,0,0,FAHL,8,Ottawa Silver Seven,15
1905-06,29,6,15,0,0,ECAHA,8,Ottawa Silver Seven,6
1906-07,30,14,12,0,0,ECAHA,9,Ottawa Senators,14
1906-07,30,0,0,0,0,MHL-Pro,1,Kenora Thistles,0
1907-08,31,10,20,0,0,ECAHA,10,Ottawa Senators,10
1908-09,32,3,8,0,0,ECHA,6,Ottawa Senators,3
