pim,team,assists,plus_minus,points,league,games_played,year,age,goals
44,Welland Cougars,32,0,76,ON-Jr.B,38,1980-81,15,44
66,Sault Ste. Marie Greyhounds,41,0,66,OHL,66,1981-82,16,25
54,Sault Ste. Marie Greyhounds,86,0,130,OHL,67,1982-83,17,44
48,Sault Ste. Marie Greyhounds,78,0,137,OHL,70,1983-84,18,59
102,Sault Ste. Marie Greyhounds,85,0,144,OHL,64,1984-85,19,59
12,Fredericton Express,6,0,8,AHL,15,1985-86,20,2
56,Muskegon Lumberjacks,27,0,49,IHL,55,1985-86,20,22
8,Fredericton Express,7,0,18,AHL,30,1986-87,21,11
49,Muskegon Lumberjacks,22,0,40,IHL,38,1986-87,21,18
8,Canada,4,0,7,Nat-Tm,9,1986-87,21,3
54,KalPa Kuopio,10,0,27,Finland,27,1987-88,22,17
15,Baltimore Skipjacks,0,0,5,AHL,5,1987-88,22,5
0,EHC Lustenau,47,0,87,Austria,40,1988-89,23,40
87,ATSE Graz,41,0,83,Austria,36,1989-90,24,42
85,ATSE Graz,22,0,48,Austria,32,1990-91,25,26
0,ATSE Graz,19,0,33,Austria,29,1991-92,26,14
43,Austria,7,0,14,WC-B,7,1991-92,26,7
0,EC Graz,38,0,102,Austria,55,1992-93,27,64
10,Austria,0,0,0,WC-A,6,1992-93,27,0
0,EC Graz,17,0,37,Austria,44,1993-94,28,20
22,Lakeland Warriors,12,0,19,SunHL,13,1994-95,29,7
