bad_start,league,games_played,team,minutes,age,loses,goals_allowed_precentage,points,goals_allowed,games_started,goals_saved_aboved_average,ties,shutouts,wins,assists,good_start_precentages,goals,good_starts,saves_percentage,year,shots_againist,goals_allowed_average,pim,saves
0,ON-Jr.B,19,St. Michael\'s Buzzers,1027,17,0,0,0,93,0,0,0,0,0,0,0,0,0,0,1984-85,0,5.43,0,0
0,ON-Jr.B,20,St. Michael\'s Buzzers,1100,18,11,0,0,95,0,0,1,0,8,0,0,0,0,0,1985-86,0,5.18,0,0
0,OHL,1,Hamilton Steelhawks,70,18,0,0,0,5,0,0,1,0,0,0,0,0,0,0,1985-86,0,4.29,0,0
0,OHL,26,Hamilton Steelhawks,1334,19,0,0,0,85,0,0,0,1,0,0,0,0,0,0,1986-87,0,3.82,0,0
0,OHL,62,Hamilton Steelhawks,3468,20,25,0,0,233,0,0,3,1,29,0,0,0,0,0,1987-88,0,4.03,0,0
0,OHL,52,Niagara Falls Thunder,2339,21,15,0,0,174,0,0,2,1,28,0,0,0,0,0,1988-89,0,4.46,0,0
0,ECHL,18,Erie Panthers,1056,22,5,0,0,73,0,0,0,0,12,0,0,0,0,0,1989-90,0,4.15,0,0
0,Italy,46,HC Bolzano,2700,23,0,0,0,212,0,0,0,0,0,0,0,0,0,0,1990-91,0,4.71,0,0
0,Italy,18,HC Bolzano,1022,24,6,0,0,58,0,0,1,2,11,0,0,0,0,0,1991-92,0,3.41,0,0
0,Italy,26,HC Bolzano,1525,25,0,0,0,78,0,0,0,1,0,0,0,0,0,0,1992-93,0,3.07,0,0
0,Italy,29,HC Bolzano,1683,26,0,0,0,104,0,0,0,0,0,0,0,0,0,0,1993-94,0,3.71,0,0
0,Italy,47,HC Bolzano,2705,27,0,0,0,149,0,0,0,1,0,0,0,0,0,0,1994-95,0,3.30,0,0
0,WC-A,3,Italy,133,27,0,0,0,3,0,0,0,0,2,0,0,0,0,0,1994-95,0,1.35,0,0
0,Italy,45,HC Bolzano,2465,28,5,0,0,137,0,0,3,3,36,0,0,0,0,0,1995-96,0,3.33,0,0
0,Germany,44,Adler Mannheim,2625,29,0,0,0,104,0,0,0,6,0,0,0,0,0,0,1996-97,0,2.38,0,0
0,Germany,43,Adler Mannheim,2567,30,0,0,0,116,0,0,0,2,0,0,0,0,0,0,1997-98,0,2.71,0,0
0,EuroHL,2,Adler Mannheim,118,30,0,0,0,5,0,0,0,1,2,0,0,0,0,0,1997-98,0,2.54,0,0
0,AHL,32,Portland Pirates,1783,31,23,0,0,111,0,0,0,1,9,0,0,0,0,.883,1998-99,952,3.74,6,841
0,IHL,8,Manitoba Moose,479,31,1,0,1,16,0,0,2,1,5,1,0,0,0,.937,1998-99,252,2.00,0,236
0,Germany,55,Adler Mannheim,3245,32,0,0,3,170,0,0,0,3,0,3,0,0,0,0,1999-00,0,3.14,30,0
0,EuroHL,1,Adler Mannheim,20,32,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1999-00,0,3.00,0,0
0,WC-Q,3,Italy,180,32,1,0,0,7,0,0,0,0,2,0,0,0,0,0,1999-00,0,2.33,0,0
0,WC-A,3,Italy,150,32,2,0,0,12,0,0,0,1,1,0,0,0,0,0,1999-00,0,4.80,0,0
0,Germany,42,Adler Mannheim,2392,33,0,0,0,90,0,0,0,5,0,0,0,0,0,0,2000-01,0,2.26,14,0
0,WC-A,6,Italy,300,33,0,0,0,22,0,0,0,0,0,0,0,0,0,0,2000-01,0,4.40,0,0
0,Germany,51,Adler Mannheim,2952,34,0,0,1,101,0,0,0,6,0,1,0,0,0,0,2001-02,0,2.05,26,0
0,WC-A,5,Italy,240,34,0,0,0,16,0,0,0,0,0,0,0,0,0,0,2001-02,0,4.00,0,0
0,Germany,39,Adler Mannheim,2204,35,0,0,1,85,0,0,0,3,0,1,0,0,0,0,2002-03,0,2.31,22,0
0,WC-B,4,Italy,240,35,0,0,0,8,0,0,0,1,0,0,0,0,0,0,2002-03,0,2.00,0,0
