bad_start,shutouts,points,goals_allowed_average,goals_saved_aboved_average,shots_againist,league,games_started,age,good_start_precentages,saves,pim,goals,good_starts,goals_allowed_precentage,goals_allowed,saves_percentage,year,team,loses,won,assists,ties,wins,games_played,minutes
0,0,0,3.00,0,28,NHL,0,24,0,26,0,0,0,0,2,.929,2009-10,SJS,0,,0,0,0,1,40
1,0,0,2.46,2.13,388,NHL,11,30,.545,358,0,0,6,93,30,.923,2015-16,NYI,6,,0,0,5,11,733
