pim,team,assists,plus_minus,points,league,games_played,year,age,goals
44,Flin Flon Bombers,32,0,52,WCJHL,63,1971-72,18,20
114,Flin Flon Bombers,48,0,91,WCJHL,66,1972-73,19,43
93,Nova Scotia Voyageurs,27,0,38,AHL,72,1973-74,20,11
50,Nova Scotia Voyageurs,31,0,61,AHL,65,1974-75,21,30
58,Nova Scotia Voyageurs,46,0,88,AHL,74,1975-76,22,42
18,2 Teams,39,0,64,AHL,68,1978-79,25,25
8,Philadelphia Firebirds,16,0,32,AHL,35,1978-79,25,16
10,New Haven Nighthawks,23,0,32,AHL,33,1978-79,25,9
117,Mannheimer ERC,40,0,84,W.German,47,1979-80,26,44
110,Mannheimer ERC,43,0,78,W.German,44,1980-81,27,35
6,Dusseldorfer EG,3,0,4,W.German,4,1981-82,28,1
