pim,team,assists,plus_minus,points,league,games_played,year,age,goals
9,Portland Winter Hawks,3,0,3,WHL,8,1979-80,17,0
26,Portland Winter Hawks,10,0,18,WHL,15,1981-82,19,8
5,Portland Winter Hawks,2,0,3,M-Cup,4,1981-82,19,1
2,Baltimore Skipjacks,0,0,1,AHL,7,1983-84,21,1
11,Baltimore Skipjacks,8,0,11,AHL,15,1984-85,22,3
6,EC Heilbronn,3,0,6,W.Ger-3,3,1986-87,24,3
0,Heilbronner EC,16,0,29,W.Ger-2,12,1987-88,25,13
0,Heilbronner EC,9,0,15,W.Ger-2,11,1988-89,26,6
