league,games_played,game_winning_goals,age,shots,points,power_play_assists,total_ice_time,team,awards,shotsPercentage,even_strength_goals,assists,plus_minus,goals,shorthanded_goals,year,average_ice_time,power_play_goals,pim,shorthanded_assists,even_strength_assists
NHL,15,0,18,35,19,1,,NYI,[],37.1,12,6,9,13,0,1983-84,,1,6,0,5
NHL,67,1,19,173,54,4,,NYI,[],11.0,18,35,9,19,0,1984-85,,1,32,0,31
NHL,65,4,20,172,53,5,,NYI,[],17.4,28,23,16,30,0,1985-86,,2,43,0,18
NHL,80,6,21,219,70,13,,NYI,[],17.4,18,32,-10,38,1,1986-87,,19,70,0,19
NHL,75,7,22,242,92,16,,NYI,"[{'link': '/awards/voting-1988.html#byng', 'name': 'Byng-15'}]",19.4,32,45,12,47,0,1987-88,,15,52,0,29
NHL,79,4,23,288,88,19,,NYI,"[{'link': '/awards/voting-1989.html#byng', 'name': 'Byng-5'}]",15.6,29,43,-8,45,0,1988-89,,16,26,0,24
NHL,74,8,24,286,105,27,,NYI,"[{'link': '/awards/voting-1990.html#AS', 'name': 'AS-5'}, {'link': '/awards/voting-1990.html#byng', 'name': 'Byng-3'}, {'link': '/awards/voting-1990.html#hart', 'name': 'Hart-5'}]",18.9,39,51,-13,54,2,1989-90,,13,38,0,24
NHL,75,5,25,225,85,21,,NYI,"[{'link': '/awards/voting-1991.html#byng', 'name': 'Byng-6'}]",18.2,27,44,-6,41,2,1990-91,,12,42,0,23
NHL,57,5,26,203,93,25,,BUF,"[{'link': '/awards/voting-1992.html#AS', 'name': 'AS-5'}, {'link': '/awards/voting-1992.html#byng', 'name': 'Byng-8'}, {'link': '/awards/voting-1992.html#hart', 'name': 'Hart-13'}]",22.7,23,47,10,46,0,1991-92,,23,98,0,22
NHL,84,7,27,306,148,43,,BUF,"[{'link': '/awards/nhl_all_star.html#1993', 'name': None}, {'link': '/awards/voting-1993.html#byng', 'name': 'Byng-3'}, {'link': '/awards/voting-1993.html#hart', 'name': 'Hart-3'}, {'link': '/awards/voting-1993.html#selke', 'name': 'Selke-14'}]",17.3,31,95,11,53,2,1992-93,,20,63,0,52
NHL,16,0,28,40,18,4,,BUF,[],12.5,4,13,-4,5,0,1993-94,,1,2,0,9
NHL,22,3,29,54,27,10,,BUF,"[{'link': '/awards/masterton.html#1995', 'name': None}]",22.2,5,15,2,12,1,1994-95,,6,4,0,5
NHL,76,7,30,224,91,24,,BUF,"[{'link': '/awards/voting-1996.html#byng', 'name': 'Byng-7'}]",17.9,22,51,-8,40,3,1995-96,,15,36,0,27
NHL,13,0,31,38,8,5,,BUF,[],5.3,1,6,-8,2,0,1996-97,,1,4,0,1
NHL,67,2,32,160,62,18,,NYR,[],14.4,12,39,-16,23,0,1997-98,,11,36,0,21
