pim,team,assists,plus_minus,points,league,games_played,year,age,goals
134,Kitchener Ranger B\'s,19,0,29,ON-Jr.B,38,1969-70,17,10
0,Kitchener Rangers,0,0,1,OHA-Jr.,4,1969-70,17,1
203,Kitchener Rangers,14,0,21,OHA-Jr.,54,1970-71,18,7
64,Kitchener Rangers,22,0,25,OHA-Jr.,40,1971-72,19,3
248,Cleveland/Jacksonville Barons,17,0,19,AHL,76,1972-73,20,2
177,New Haven Nighthawks,20,0,24,AHL,73,1973-74,21,4
132,New Haven Nighthawks,10,0,11,AHL,23,1974-75,22,1
121,New Haven Nighthawks,8,0,10,AHL,70,1975-76,23,2
164,2 Teams,13,0,15,AHL,71,1976-77,24,2
82,Rhode Island Reds,7,0,8,AHL,42,1976-77,24,1
82,New Haven Nighthawks,6,0,7,AHL,29,1976-77,24,1
137,Fort Worth Texans,10,0,11,CHL,50,1977-78,25,1
