pim,team,assists,plus_minus,points,league,games_played,year,age,goals
170,Moose Jaw Canucks,14,0,21,SJHL,62,1963-64,17,7
106,Moose Jaw Canucks,25,0,47,SJHL,52,1964-65,18,22
106,Moose Jaw Canucks,34,0,76,SJHL,60,1965-66,19,42
55,St. Louis Braves,16,0,30,CPHL,70,1966-67,20,14
41,Dallas Black Hawks,7,0,15,CPHL,31,1967-68,21,8
48,Memphis South Stars,31,0,51,CHL,68,1968-69,22,20
29,Iowa Stars,39,0,75,CHL,69,1969-70,23,36
37,Cleveland Barons,23,0,54,AHL,72,1970-71,24,31
30,Cleveland Barons,13,0,21,AHL,71,1971-72,25,8
37,Jacksonville Barons,33,0,68,AHL,76,1972-73,26,35
7,Roanoke Valley Rebels,4,0,6,SHL,4,1973-74,27,2
25,Tulsa Oilers,12,0,19,CHL,20,1974-75,28,7
32,Johnstown Jets,19,0,28,NAPro,41,1974-75,28,9
