game_winning_goals,plus_minus,shots,shorthanded_assists,games_played,assists,year,even_strength_assists,shorthanded_goals,goals,power_play_goals,average_ice_time,league,shotsPercentage,power_play_assists,age,pim,awards,points,even_strength_goals,total_ice_time,team
0,-2,2,0,2,1,1990-91,1,0,0,0,,NHL,0.0,0,19,0,[],1,0,,PHI
1,-4,16,0,25,1,1991-92,1,0,1,0,,NHL,6.3,0,20,4,[],2,1,,PHI
