league,games_played,game_winning_goals,age,shots,points,power_play_assists,total_ice_time,team,awards,shotsPercentage,even_strength_goals,assists,plus_minus,goals,shorthanded_goals,year,average_ice_time,power_play_goals,pim,shorthanded_assists,even_strength_assists
WHA,2,0,21,0,1,0,,PHB,[],0,1,0,0,1,0,1972-73,,0,0,0,0
WHA,70,5,22,0,68,0,,VNB,[],0,30,30,0,38,2,1973-74,,6,55,0,0
WHA,76,0,23,200,47,0,,VNB,[],12.0,13,23,-8,24,0,1974-75,,11,32,0,0
NHL,79,2,24,171,48,8,,ATF,[],14.0,13,24,-6,24,0,1975-76,,11,23,0,16
WHA,32,0,25,45,15,0,,TOT,[],11.1,5,10,-4,5,0,1976-77,,0,4,0,0
WHA,17,0,25,21,3,0,,CGC,[],0.0,0,3,-3,0,0,1976-77,,0,2,0,0
WHA,15,0,25,24,12,0,,EDO,[],20.8,5,7,-1,5,0,1976-77,,0,2,0,0
WHA,72,0,26,218,78,0,,INR,[],16.5,29,42,-5,36,0,1977-78,,7,24,0,0
WHA,33,0,27,64,15,0,,TOT,[],12.5,3,7,-13,8,0,1978-79,,5,16,0,0
WHA,17,0,27,38,6,0,,INR,[],10.5,2,2,-6,4,0,1978-79,,2,12,0,0
WHA,16,0,27,26,9,0,,CNS,[],15.4,1,5,-7,4,0,1978-79,,3,4,0,0
