year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1987-88,17,0,8,2,0,OHL,4,North Bay Centennials,2
1989-90,19,3,12,3,0,OHL,6,Kingston Frontenacs,6
1990-91,20,0,0,0,0,IHL,5,Muskegon Lumberjacks,0
1991-92,21,1,29,3,0,IHL,12,Muskegon Lumberjacks,4
1992-93,22,0,0,0,0,IHL,3,Cleveland Lumberjacks,0
1994-95,24,0,23,1,0,IHL,5,Detroit Vipers,1
1995-96,25,0,21,0,0,AHL,3,Adirondack Red Wings,0
1996-97,26,0,13,0,0,AHL,4,Adirondack Red Wings,0
1997-98,27,2,52,1,0,AHL,10,Portland Pirates,3
1999-00,29,8,67,3,0,UHL,15,Flint Generals,11
2003-04,33,1,9,1,3,UHL,5,Kalamazoo Wings,2
