average_ice_time,total_shots,points,game_winning_goals,shorthanded_goals,blocks,league,age,even_strength_assists,faceoff_wins,pim,plus_minus,shots,faceoff_percentage,even_strength_goals,faceoff_loses,power_play_goals,shorthanded_assists,power_play_assists,takeaways,year,team,goals,hits,assists,giveaways,shotsPercentage,total_ice_time,games_played,awards
6:57,4,0,0,0,2,NHL,21,0,0,0,0,3,0,0,0,0,0,0,0,2015-16,MIN,0,7,0,0,0.0,21,3,[]
8:08,5,1,0,0,3,NHL,22,1,0,4,0,5,0,0,0,0,0,0,0,2016-17,MIN,0,7,1,0,0.0,41,5,[]
