assists,year,games_played,points,goals,team,age,pim,plus_minus,league
2,1996-97,5,5,3,Detroit Jr. Whalers,18,0,0,OHL
11,1997-98,15,20,9,Plymouth Whalers,19,4,0,OHL
12,1998-99,11,21,9,Plymouth Whalers,20,14,0,OHL
2,1999-00,4,3,1,Syracuse Crunch,21,6,0,AHL
